Inserción,Colisiones
531,0
532,0
533,0
534,0
535,18
536,0
537,3
538,62
539,4
540,6
541,4
542,48
543,1
544,0
545,52
546,13
547,19
548,0
549,0
550,36
551,0
552,0
553,0
554,40
555,24
556,1
557,1
558,37
559,22
560,1
561,57
562,0
563,79
564,0
565,33
566,0
567,22
568,48
569,19
570,0
571,0
572,0
573,35
574,41
575,6
576,21
577,0
578,0
579,28
580,79
581,0
582,30
583,22
584,35
585,0
586,2
587,0
588,1
589,30
590,56
591,44
592,62
593,57
594,1
595,0
596,36
597,0
598,1
599,42
600,50
601,63
602,0
603,16
604,4
605,0
606,0
607,47
608,0
609,71
610,0
611,25
612,44
613,90
614,0
615,66
616,0
617,9
618,41
619,0
620,62
621,51
622,114
623,12
624,170
625,73
626,0
627,1
628,1
629,89
630,0
631,0
632,0
633,43
634,92
635,57
636,75
637,185
638,0
639,0
640,0
641,114
642,0
643,0
644,0
645,36
646,0
647,0
648,3
649,78
650,49
651,75
652,30
653,2
654,6
655,2
656,78
657,75
658,176
659,14
660,6
661,19
662,76
663,59
664,2
665,48
666,183
667,0
668,16
669,52
670,185
671,10
672,53
673,89
674,68
675,0
676,1
677,10
678,58
679,2
680,1
681,78
682,57
683,1
684,182
685,0
686,1
687,53
688,49
689,198
690,1
691,61
692,47
693,0
694,256
695,349
696,241
697,205
698,218
699,0
700,278
701,0
702,141
703,78
704,364
705,50
706,26
707,325
708,20
709,36
710,238
711,1
712,255
713,241
714,270
715,0
716,65
717,292
718,355
719,68
720,53
721,9
722,37
723,233
724,0
725,9
726,257
727,1
728,0
729,69
730,194
731,57
732,0
733,0
734,89
735,12
736,303
737,0
738,359
739,4
740,0
741,227
742,1
743,65
744,82
745,59
746,45
747,30
748,0
749,286
750,2
751,0
752,147
753,187
754,212
755,93
756,2
757,48
758,72
759,167
760,397
761,0
762,33
763,78
764,74
765,87
766,293
767,0
768,291
769,266
770,296
771,0
772,0
773,358
774,415
775,189
776,11
777,122
778,51
779,456
780,563
781,256
782,238
783,464
784,452
785,4
786,549
787,4
788,0
789,0
790,385
791,487
792,540
793,371
794,372
795,430
796,12
797,384
798,571
799,580
800,390
801,349
802,396
803,0
804,0
805,472
806,1
807,266
808,107
809,489
810,168
811,441
812,41
813,2
814,350
815,0
816,529
817,426
818,273
819,73
820,422
821,398
822,181
823,234
824,505
825,396
826,364
827,398
828,594
829,4
830,514
831,413
832,2
833,347
834,0
835,626
836,116
837,515
838,62
839,429
840,203
841,515
842,347
843,546
844,1
845,555
846,556
847,7
848,538
849,458
850,547
851,475
852,1
853,430
854,7
855,302
856,12
857,659
858,571
859,444
860,7
861,227
862,63
863,19
864,649
865,511
866,313
867,255
868,0
869,506
870,694
871,251
872,253
873,145
874,303
875,448
876,585
877,370
878,177
879,2
880,350
881,508
882,365
883,579
884,164
885,512
886,363
887,658
888,472
889,499
890,696
891,508
892,76
893,567
894,7
895,90
896,19
897,721
898,729
899,450
900,735
901,57
902,317
903,461
904,624
905,498
906,545
907,320
908,529
909,24
910,383
911,174
912,189
913,679
914,65
915,1
916,539
917,571
918,437
919,0
920,402
921,738
922,457
923,143
924,291
925,684
926,196
927,359
928,778
929,452
930,39
931,441
932,250
933,323
934,585
935,667
936,685
937,272
938,779
939,702
940,264
941,698
942,130
943,719
944,49
945,5
946,293
947,482
948,452
949,574
950,533
951,527
952,614
953,385
954,720
955,416
956,41
957,17
958,488
959,504
960,329
961,817
962,437
963,649
964,206
965,505
966,753
967,719
968,857
969,381
970,519
971,307
972,528
973,10
974,830
975,746
976,66
977,318
978,727
979,429
980,348
981,0
982,738
983,853
984,536
985,730
986,532
987,664
988,11
989,801
990,466
991,77
992,809
993,461
994,93
995,590
996,942
997,869
998,867
999,423
1000,993
1001,507
1002,844
1003,418
1004,232
1005,855
1006,364
1007,430
1008,847
1009,751
1010,190
1011,970
1012,658
1013,765
1014,104
1015,349
1016,155
1017,788
1018,979
1019,642
1020,614
1021,910
1022,845
1023,722
1024,783
1025,250
1026,206
1027,554
1028,769
1029,37
1030,838
1031,771
1032,118
1033,853
1034,886
1035,872
1036,65
1037,966
1038,680
1039,565
1040,552
1041,953
1042,305
1043,900
1044,154
1045,760
1046,467
1047,426
1048,978
1049,777
1050,889
1051,73
1052,979
1053,129
1054,117
1055,228
1056,446
1057,962
1058,814
1059,880
1060,888
1061,64
1062,120
1063,375
1064,295
1065,542
1066,899
1067,792
1068,94
1069,945
1070,45
1071,870
1072,781
1073,635
1074,628
1075,247
1076,774
1077,773
1078,656
1079,907
1080,219
1081,832
1082,777
1083,746
1084,34
1085,986
1086,889
1087,420
1088,634
1089,239
1090,888
1091,431
1092,841
1093,11
1094,629
1095,967
1096,175
1097,760
1098,750
1099,557
1100,859
1101,804
1102,851
1103,963
1104,838
1105,984
1106,188
1107,965
1108,373
1109,515
1110,68
1111,806
1112,837
1113,689
1114,768
1115,637
1116,75
1117,635
1118,891
1119,837
1120,452
1121,883
1122,678
1123,592
1124,157
1125,109
1126,581
1127,678
1128,556
1129,821
1130,666
1131,988
1132,200
1133,972
1134,790
1135,861
1136,538
1137,85
1138,407
1139,188
1140,774
1141,103
1142,250
1143,672
1144,945
1145,78
1146,772
1147,889
1148,756
1149,92
1150,768
1151,101
1152,290
1153,879
1154,788
1155,770
1156,772
1157,889
1158,667
1159,792
1160,1000
1161,99
1162,92
1163,726
1164,215
1165,15
1166,416
1167,784
1168,857
1169,878
1170,868
1171,540
1172,82
1173,852
1174,433
1175,201
1176,588
1177,967
1178,254
1179,748
1180,869
1181,181
1182,287
1183,579
1184,869
1185,64
1186,995
1187,777
1188,898
1189,182
1190,557
1191,81
1192,991
1193,166
1194,880
1195,453
1196,62
1197,57
1198,353
1199,978
1200,699
1201,833
1202,638
1203,213
1204,219
1205,73
1206,659
1207,451
1208,727
1209,4
1210,762
1211,347
1212,475
1213,859
1214,768
1215,786
1216,139
1217,224
1218,107
1219,327
1220,573
1221,437
1222,12
1223,696
1224,692
1225,576
1226,70
1227,995
1228,911
1229,700
1230,92
1231,226
1232,112
1233,740
1234,766
1235,965
1236,769
1237,82
1238,739
1239,741
1240,325
1241,182
1242,211
1243,682
1244,752
1245,974
1246,587
1247,979
1248,599
1249,847
1250,87
1251,874
1252,760
1253,985
1254,566
1255,62
1256,865
1257,950
1258,692
1259,487
1260,849
1261,714
1262,346
1263,753
1264,91
1265,299
1266,627
1267,775
1268,857
1269,417
1270,476
1271,869
1272,784
1273,734
1274,876
1275,554
1276,7
1277,986
1278,850
1279,617
1280,439
1281,748
1282,314
1283,249
1284,633
1285,831
1286,553
1287,542
1288,738
1289,982
1290,75
1291,692
1292,740
1293,855
1294,863
1295,642
1296,951
1297,756
1298,406
1299,569
1300,873
1301,59
1302,538
1303,543
1304,555
1305,988
1306,884
1307,982
1308,163
1309,646
1310,940
1311,538
1312,957
1313,914
1314,188
1315,737
1316,771
1317,207
1318,979
1319,988
1320,12
1321,637
1322,868
1323,778
1324,428
1325,548
1326,660
1327,51
1328,663
1329,424
1330,48
1331,757
1332,741
1333,134
1334,16
1335,661
1336,863
1337,750
1338,868
1339,996
1340,172
1341,854
1342,373
1343,137
1344,730
1345,796
1346,521
1347,552
1348,375
1349,886
1350,789
1351,417
1352,767
1353,769
1354,964
1355,168
1356,733
1357,692
1358,319
1359,976
1360,132
1361,714
1362,662
1363,777
1364,85
1365,678
1366,977
1367,892
1368,639
1369,776
1370,100
1371,866
1372,732
1373,831
1374,755
1375,988
1376,871
1377,182
1378,376
1379,994
1380,242
1381,659
1382,961
1383,771
1384,856
1385,844
1386,546
1387,388
1388,200
1389,975
1390,621
1391,551
1392,741
1393,658
1394,793
1395,418
1396,893
1397,853
1398,291
1399,683
1400,330
1401,307
1402,421
1403,206
1404,771
1405,561
1406,69
1407,874
1408,792
1409,856
1410,271
1411,192
1412,772
1413,659
1414,998
1415,426
1416,5
1417,483
1418,474
1419,663
1420,962
1421,758
1422,986
1423,153
1424,719
1425,653
1426,785
1427,341
1428,36
1429,494
1430,428
1431,654
1432,90
1433,646
1434,777
1435,774
1436,542
1437,939
1438,766
1439,691
1440,667
1441,475
1442,565
1443,669
1444,540
1445,904
1446,958
1447,90
1448,664
1449,102
1450,869
1451,769
1452,747
1453,899
1454,112
1455,935
1456,976
1457,286
1458,877
1459,162
1460,429
1461,724
1462,789
1463,781
1464,261
1465,976
1466,882
1467,696
1468,22
1469,674
1470,871
1471,200
1472,756
1473,870
1474,885
1475,94
1476,739
1477,668
1478,698
1479,763
1480,844
1481,749
1482,965
1483,760
1484,195
1485,68
1486,628
1487,746
1488,846
1489,856
1490,581
1491,997
1492,588
1493,980
1494,537
1495,996
1496,110
1497,852
1498,689
1499,640
1500,828
1501,444
1502,656
1503,603
1504,497
1505,666
1506,851
1507,945
1508,745
1509,534
1510,886
1511,438
1512,913
1513,87
1514,956
1515,748
1516,405
1517,666
1518,87
1519,78
1520,195
1521,449
1522,406
1523,867
1524,556
1525,326
1526,560
1527,851
1528,69
1529,991
1530,805
1531,84
1532,964
1533,869
1534,866
1535,814
1536,372
1537,531
1538,661
1539,90
1540,768
1541,4
1542,426
1543,904
1544,787
1545,54
1546,965
1547,557
1548,632
1549,435
1550,873
1551,742
1552,740
1553,219
1554,61
1555,505
1556,218
1557,949
1558,62
1559,50
1560,446
1561,873
1562,95
1563,471
1564,977
1565,771
1566,749
1567,757
1568,571
1569,791
1570,40
1571,855
1572,779
1573,75
1574,519
1575,186
1576,286
1577,871
1578,402
1579,984
1580,114
1581,773
1582,93
1583,168
1584,353
1585,552
1586,638
1587,864
1588,83
1589,52
1590,76
1591,988
1592,552
1593,589
1594,868
1595,460
1596,748
1597,742
1598,867
1599,845
1600,372
1601,89
1602,564
1603,771
1604,891
1605,487
1606,23
1607,67
1608,764
1609,457
1610,665
1611,847
1612,2
1613,629
1614,982
1615,656
1616,994
1617,556
1618,52
1619,523
1620,116
1621,863
1622,861
1623,28
1624,755
1625,101
1626,641
1627,626
1628,606
1629,555
1630,957
1631,659
1632,997
1633,613
1634,406
1635,881
1636,339
1637,948
1638,992
1639,278
1640,77
1641,746
1642,986
1643,646
1644,989
1645,787
1646,847
1647,563
1648,844
1649,704
1650,415
1651,578
1652,890
1653,187
1654,118
1655,0
1656,286
1657,995
1658,720
1659,957
1660,999
1661,216
1662,302
1663,568
1664,932
1665,875
1666,63
1667,286
1668,858
1669,646
1670,597
1671,938
1672,977
1673,530
1674,176
1675,116
1676,746
1677,341
1678,93
1679,303
1680,682
1681,680
1682,546
1683,536
1684,777
1685,652
1686,488
1687,677
1688,989
1689,101
1690,455
1691,578
1692,59
1693,461
1694,793
1695,868
1696,63
1697,862
1698,641
1699,548
1700,738
1701,278
1702,899
1703,857
1704,770
1705,812
1706,357
1707,841
1708,702
1709,49
1710,908
1711,7
1712,877
1713,964
1714,798
1715,487
1716,6
1717,914
1718,182
1719,861
1720,560
1721,556
1722,762
1723,680
1724,768
1725,877
1726,882
1727,59
1728,772
1729,611
1730,289
1731,875
1732,771
1733,894
1734,831
1735,94
1736,3
1737,250
1738,794
1739,945
1740,47
1741,770
1742,773
1743,586
1744,66
1745,660
1746,871
1747,780
1748,390
1749,863
1750,665
1751,851
1752,713
1753,961
1754,202
1755,733
1756,664
1757,46
1758,363
1759,553
1760,450
1761,231
1762,539
1763,764
1764,668
1765,800
1766,700
1767,992
1768,744
1769,777
1770,565
1771,390
1772,876
1773,705
1774,663
1775,482
1776,899
1777,294
1778,553
1779,762
1780,778
1781,791
1782,318
1783,454
1784,850
1785,32
1786,573
1787,743
1788,3
1789,781
1790,970
1791,624
1792,92
1793,640
1794,989
1795,771
1796,278
1797,959
1798,733
1799,635
1800,688
1801,671
1802,4
1803,994
1804,972
1805,177
1806,778
1807,865
1808,670
1809,176
1810,582
1811,679
1812,852
1813,57
1814,770
1815,849
1816,199
1817,348
1818,980
1819,677
1820,867
1821,872
1822,637
1823,702
1824,524
1825,65
1826,18
1827,533
1828,674
1829,992
1830,552
1831,963
1832,845
1833,360
1834,694
1835,432
1836,647
1837,437
1838,666
1839,641
1840,977
1841,746
1842,986
1843,183
1844,813
1845,977
1846,765
1847,766
1848,414
1849,746
1850,953
1851,861
1852,101
1853,499
1854,394
1855,272
1856,88
1857,873
1858,894
1859,187
1860,531
1861,13
1862,997
1863,654
1864,11
1865,207
1866,549
1867,961
1868,416
1869,645
1870,385
1871,615
1872,867
1873,574
1874,665
1875,153
1876,995
1877,770
1878,327
1879,866
1880,906
1881,692
1882,773
1883,959
1884,658
1885,985
1886,856
1887,653
1888,740
1889,951
1890,635
1891,749
1892,85
1893,622
1894,533
1895,5
1896,609
1897,680
1898,881
1899,647
1900,66
1901,788
1902,711
1903,108
1904,958
1905,411
1906,229
1907,206
1908,625
1909,281
1910,668
1911,971
1912,853
1913,986
1914,974
1915,932
1916,951
1917,309
1918,964
1919,10
1920,280
1921,665
1922,78
1923,865
1924,736
1925,113
1926,700
1927,860
1928,93
1929,393
1930,88
1931,462
1932,691
1933,646
1934,304
1935,993
1936,931
1937,674
1938,993
1939,764
1940,750
1941,445
1942,77
1943,585
1944,978
1945,844
1946,596
1947,181
1948,627
1949,854
1950,386
1951,75
1952,784
1953,773
1954,889
1955,967
1956,545
1957,658
1958,966
1959,7
1960,624
1961,868
1962,862
1963,871
1964,342
1965,658
1966,662
1967,650
1968,497
1969,695
1970,876
1971,584
1972,803
1973,106
1974,383
1975,91
1976,828
1977,745
1978,619
1979,894
1980,459
1981,571
1982,791
1983,327
1984,290
1985,933
1986,553
1987,119
1988,741
1989,784
1990,864
1991,561
1992,633
1993,559
1994,331
1995,911
1996,957
1997,259
1998,438
1999,695
2000,727
2001,962
2002,549
2003,174
2004,645
2005,651
2006,797
2007,50
2008,785
2009,968
2010,93
2011,362
2012,677
2013,654
2014,546
2015,684
2016,900
2017,991
2018,100
2019,638
2020,909
2021,529
2022,713
2023,871
2024,784
2025,286
2026,445
2027,862
2028,927
2029,743
2030,979
2031,430
2032,756
2033,555
2034,445
2035,196
2036,751
2037,842
2038,701
2039,966
2040,955
2041,325
2042,861
2043,542
2044,705
2045,772
2046,780
2047,890
2048,193
2049,16
2050,677
2051,566
2052,770
2053,11
2054,463
2055,597
2056,782
2057,452
2058,985
2059,62
2060,896
2061,152
2062,974
2063,337
2064,677
2065,689
2066,11
2067,787
2068,907
2069,684
2070,86
2071,125
2072,426
2073,996
2074,752
2075,964
2076,440
2077,686
2078,355
2079,805
2080,737
2081,993
2082,659
2083,440
2084,768
2085,184
2086,636
2087,568
2088,671
2089,741
2090,781
2091,195
2092,174
2093,961
2094,674
2095,674
2096,684
2097,83
2098,434
2099,821
2100,894
2101,962
2102,374
2103,696
2104,138
2105,781
2106,90
2107,799
2108,32
2109,713
2110,690
2111,663
2112,80
2113,744
2114,854
2115,674
2116,763
2117,467
2118,95
2119,762
2120,858
2121,560
2122,779
2123,80
2124,41
2125,862
2126,705
2127,731
2128,864
2129,6
2130,794
2131,283
2132,456
2133,339
2134,2
2135,981
2136,850
2137,173
2138,199
2139,546
2140,771
2141,559
2142,689
2143,162
2144,748
2145,566
2146,8
2147,279
2148,785
2149,147
2150,342
2151,973
2152,699
2153,655
2154,690
2155,948
2156,764
2157,159
2158,658
2159,70
2160,809
2161,474
2162,71
2163,33
2164,668
2165,385
2166,657
2167,685
2168,666
2169,550
2170,769
2171,655
2172,650
2173,874
2174,697
2175,861
2176,851
2177,755
2178,71
2179,983
2180,972
2181,94
2182,729
2183,645
2184,881
2185,485
2186,783
2187,657
2188,403
2189,70
2190,737
2191,648
2192,462
2193,768
2194,659
2195,190
2196,97
2197,653
2198,2
2199,44
2200,376
2201,573
2202,857
2203,562
2204,989
2205,983
2206,905
2207,104
2208,65
2209,781
2210,0
2211,423
2212,754
2213,830
2214,357
2215,982
2216,667
2217,889
2218,474
2219,78
2220,379
2221,521
2222,902
2223,67
2224,975
2225,785
2226,882
2227,185
2228,635
2229,682
2230,658
2231,690
2232,975
2233,754
2234,863
2235,64
2236,908
2237,874
2238,761
2239,578
2240,785
2241,635
2242,742
2243,882
2244,961
2245,867
2246,735
2247,96
2248,3
2249,941
2250,739
2251,956
2252,994
2253,570
2254,861
2255,336
2256,441
2257,460
2258,777
2259,482
2260,884
2261,834
2262,778
2263,452
2264,955
2265,771
2266,661
2267,871
2268,894
2269,763
2270,957
2271,983
2272,789
2273,581
2274,873
2275,968
2276,758
2277,642
2278,905
2279,790
2280,795
2281,660
2282,450
2283,928
2284,916
2285,739
2286,275
2287,59
2288,963
2289,968
2290,895
2291,204
2292,887
2293,658
2294,515
2295,309
2296,865
2297,755
2298,180
2299,729
2300,581
2301,767
2302,382
2303,877
2304,86
2305,703
2306,9
2307,69
2308,158
2309,797
2310,766
2311,951
2312,86
2313,852
2314,190
2315,188
2316,289
2317,332
2318,763
2319,133
2320,930
2321,532
2322,546
2323,988
2324,108
2325,979
2326,889
2327,970
2328,708
2329,17
2330,605
2331,777
2332,647
2333,858
2334,788
2335,229
2336,177
2337,746
2338,534
2339,357
2340,821
2341,680
2342,263
2343,872
2344,549
2345,475
2346,878
2347,945
2348,878
2349,973
2350,113
2351,767
2352,650
2353,42
2354,4
2355,968
2356,775
2357,870
2358,472
2359,26
2360,91
2361,742
2362,586
2363,85
2364,390
2365,558
2366,638
2367,634
2368,936
2369,310
2370,797
2371,903
2372,801
2373,850
2374,940
2375,870
2376,838
2377,966
2378,604
2379,341
2380,660
2381,988
2382,747
2383,560
2384,197
2385,547
2386,589
2387,573
2388,864
2389,391
2390,942
2391,650
2392,649
2393,736
2394,896
2395,975
2396,754
2397,920
2398,309
2399,554
2400,593
2401,945
2402,459
2403,592
2404,27
2405,446
2406,656
2407,802
2408,875
2409,47
2410,859
2411,658
2412,65
2413,536
2414,950
2415,639
2416,855
2417,591
2418,231
2419,851
2420,770
2421,480
2422,762
2423,755
2424,986
2425,169
2426,661
2427,721
2428,21
2429,16
2430,465
2431,982
2432,682
2433,517
2434,87
2435,425
2436,986
2437,792
2438,292
2439,886
2440,624
2441,958
2442,978
2443,39
2444,988
2445,982
2446,898
2447,258
2448,851
2449,773
2450,881
2451,638
2452,515
2453,800
2454,956
2455,957
2456,864
2457,571
2458,990
2459,535
2460,32
2461,822
2462,201
2463,840
2464,978
2465,536
2466,534
2467,871
2468,846
2469,670
2470,377
2471,463
2472,128
2473,553
2474,852
2475,765
2476,851
2477,77
2478,251
2479,653
2480,449
2481,806
2482,761
2483,183
2484,790
2485,881
2486,746
2487,972
2488,670
2489,853
2490,422
2491,656
2492,196
2493,844
2494,193
2495,569
2496,164
2497,600
2498,307
2499,980
2500,787
2501,957
2502,986
2503,798
2504,133
2505,227
2506,449
2507,756
2508,84
2509,597
2510,640
2511,888
2512,648
2513,258
2514,542
2515,284
2516,787
2517,110
2518,763
2519,762
2520,871
2521,311
2522,180
2523,785
2524,366
2525,192
2526,564
2527,224
2528,945
2529,993
2530,551
2531,800
2532,954
2533,162
2534,454
2535,45
2536,441
2537,767
2538,78
2539,639
2540,651
2541,219
2542,776
2543,966
2544,787
2545,684
2546,992
2547,426
2548,865
2549,879
2550,863
2551,554
2552,838
2553,734
2554,735
2555,975
2556,639
2557,883
2558,664
2559,751
2560,999
2561,305
2562,435
2563,438
2564,56
2565,749
2566,37
2567,722
2568,854
2569,81
2570,980
2571,245
2572,960
2573,437
2574,299
2575,837
2576,998
2577,664
2578,773
2579,999
2580,850
2581,266
2582,747
2583,660
2584,327
2585,27
2586,929
2587,912
2588,637
2589,184
2590,711
2591,398
2592,649
2593,296
2594,915
2595,793
2596,556
2597,768
2598,860
2599,571
2600,951
2601,997
2602,56
2603,72
2604,328
2605,244
2606,882
2607,530
2608,858
2609,751
2610,962
2611,847
2612,198
2613,276
2614,521
2615,703
2616,798
2617,544
2618,893
2619,47
2620,886
2621,638
2622,890
2623,943
2624,976
2625,769
2626,989
2627,769
2628,899
2629,312
2630,952
2631,649
2632,473
2633,203
2634,681
2635,694
2636,756
2637,978
2638,33
2639,867
2640,488
2641,97
2642,668
2643,1000
2644,562
2645,82
2646,688
2647,902
2648,538
2649,866
2650,736
2651,641
2652,889
2653,845
2654,972
2655,765
2656,949
2657,86
2658,265
2659,316
2660,679
2661,311
2662,892
2663,284
2664,237
2665,646
2666,557
2667,915
2668,861
2669,650
2670,467
2671,960
2672,845
2673,110
2674,7
2675,630
2676,836
2677,868
2678,942
2679,114
2680,837
2681,790
2682,288
2683,526
2684,865
2685,759
2686,661
2687,846
2688,938
2689,630
2690,97
2691,741
2692,878
2693,193
2694,93
2695,352
2696,990
2697,684
2698,967
2699,891
2700,968
2701,757
2702,180
2703,884
2704,963
2705,167
2706,880
2707,672
2708,651
2709,574
2710,665
2711,52
2712,867
2713,87
2714,317
2715,638
2716,534
2717,959
2718,539
2719,963
2720,282
2721,82
2722,488
2723,651
2724,790
2725,433
2726,286
2727,546
2728,769
2729,600
2730,636
2731,755
2732,772
2733,992
2734,922
2735,538
2736,574
2737,753
2738,92
2739,902
2740,299
2741,121
2742,602
2743,789
2744,3
2745,892
2746,700
2747,799
2748,894
2749,676
2750,720
2751,675
2752,791
2753,441
2754,892
2755,974
2756,867
2757,552
2758,849
2759,579
2760,873
2761,539
2762,12
2763,861
2764,305
2765,639
2766,755
2767,959
2768,95
2769,162
2770,668
2771,399
2772,441
2773,571
2774,171
2775,474
2776,873
2777,642
2778,727
2779,283
2780,872
2781,189
2782,53
2783,871
2784,760
2785,76
2786,649
2787,830
2788,992
2789,662
2790,725
2791,556
2792,964
2793,33
2794,75
2795,753
2796,23
2797,883
2798,981
2799,648
2800,105
2801,661
2802,983
2803,430
2804,926
2805,339
2806,981
2807,68
2808,897
2809,441
2810,671
2811,448
2812,482
2813,537
2814,660
2815,946
2816,983
2817,151
2818,850
2819,197
2820,553
2821,295
2822,16
2823,315
2824,46
2825,999
2826,903
2827,201
2828,666
2829,845
2830,808
2831,193
2832,4
2833,872
2834,972
2835,146
2836,874
2837,249
2838,103
2839,778
2840,876
2841,555
2842,842
2843,458
2844,100
2845,776
2846,562
2847,138
2848,446
2849,885
2850,695
2851,685
2852,755
2853,746
2854,535
2855,788
2856,225
2857,715
2858,573
2859,958
2860,97
2861,646
2862,854
2863,767
2864,776
2865,44
2866,164
2867,528
2868,746
2869,675
2870,999
2871,924
2872,715
2873,464
2874,94
2875,606
2876,451
2877,97
2878,742
2879,946
2880,276
2881,65
2882,759
2883,966
2884,460
2885,644
2886,86
2887,733
2888,757
2889,842
2890,296
2891,774
2892,782
2893,9
2894,788
2895,762
2896,905
2897,112
2898,75
2899,207
2900,978
2901,959
2902,911
2903,566
2904,191
2905,775
2906,647
2907,174
2908,947
2909,664
2910,663
2911,309
2912,758
2913,789
2914,949
2915,665
2916,843
2917,284
2918,779
2919,963
2920,468
2921,180
2922,209
2923,657
2924,792
2925,540
2926,765
2927,277
2928,793
2929,887
2930,409
2931,366
2932,689
2933,996
2934,730
2935,854
2936,294
2937,589
2938,449
2939,210
2940,974
2941,4
2942,22
2943,773
2944,803
2945,830
2946,841
2947,592
2948,262
2949,585
2950,888
2951,933
2952,748
2953,331
2954,644
2955,541
2956,410
2957,309
2958,841
2959,852
2960,650
2961,762
2962,950
2963,887
2964,752
2965,470
2966,48
2967,647
2968,5
2969,305
2970,713
2971,938
2972,95
2973,726
2974,558
2975,238
2976,116
2977,761
2978,566
2979,805
2980,715
2981,651
2982,740
2983,648
2984,622
2985,907
2986,354
2987,661
2988,740
2989,968
2990,860
2991,780
2992,200
2993,786
2994,624
