Inserción,Colisiones
531,4
532,3
533,13
534,14
535,1
536,1
537,3
538,15
539,6
540,3
541,3
542,21
543,4
544,0
545,1
546,4
547,7
548,5
549,7
550,3
551,5
552,12
553,5
554,1
555,4
556,3
557,4
558,4
559,7
560,5
561,3
562,3
563,5
564,6
565,5
566,3
567,17
568,5
569,6
570,4
571,1
572,7
573,6
574,4
575,7
576,7
577,8
578,4
579,9
580,3
581,4
582,3
583,5
584,2
585,10
586,3
587,5
588,7
589,3
590,5
591,4
592,4
593,2
594,13
595,18
596,6
597,3
598,4
599,3
600,5
601,1
602,13
603,5
604,6
605,5
606,6
607,7
608,3
609,11
610,5
611,14
612,6
613,15
614,5
615,4
616,6
617,3
618,4
619,3
620,6
621,3
622,4
623,5
624,2
625,4
626,4
627,22
628,3
629,4
630,3
631,5
632,7
633,1
634,4
635,5
636,5
637,6
638,7
639,6
640,4
641,5
642,20
643,4
644,5
645,4
646,7
647,6
648,5
649,12
650,5
651,5
652,6
653,2
654,2
655,13
656,6
657,5
658,4
659,6
660,5
661,7
662,29
663,3
664,3
665,6
666,30
667,12
668,7
669,6
670,6
671,4
672,5
673,1
674,6
675,7
676,5
677,1
678,5
679,4
680,7
681,13
682,4
683,7
684,2
685,15
686,15
687,4
688,3
689,0
690,5
691,5
692,1
693,4
694,4
695,2
696,6
697,22
698,4
699,7
700,20
701,2
702,6
703,4
704,7
705,5
706,2
707,7
708,3
709,2
710,21
711,5
712,5
713,6
714,6
715,2
716,5
717,6
718,7
719,14
720,11
721,12
722,7
723,22
724,15
725,4
726,5
727,6
728,5
729,4
730,15
731,5
732,15
733,3
734,4
735,5
736,6
737,4
738,7
739,7
740,17
741,4
742,20
743,3
744,4
745,18
746,13
747,7
748,2
749,6
750,5
751,5
752,4
753,2
754,23
755,31
756,13
757,11
758,7
759,38
760,5
761,5
762,5
763,5
764,6
765,6
766,39
767,11
768,7
769,46
770,14
771,12
772,3
773,3
774,7
775,4
776,39
777,5
778,5
779,4
780,14
781,49
782,30
783,11
784,20
785,7
786,7
787,22
788,7
789,13
790,6
791,15
792,4
793,5
794,15
795,14
796,13
797,15
798,23
799,4
800,6
801,7
802,13
803,6
804,70
805,15
806,18
807,5
808,5
809,55
810,5
811,6
812,5
813,13
814,6
815,14
816,21
817,3
818,31
819,6
820,7
821,12
822,6
823,4
824,23
825,14
826,7
827,5
828,39
829,60
830,87
831,7
832,27
833,157
834,2
835,5
836,6
837,6
838,12
839,23
840,77
841,62
842,86
843,55
844,15
845,7
846,6
847,7
848,11
849,3
850,47
851,6
852,12
853,106
854,7
855,147
856,5
857,6
858,28
859,5
860,132
861,3
862,5
863,3
864,61
865,156
866,14
867,126
868,21
869,7
870,14
871,175
872,13
873,183
874,62
875,71
876,7
877,183
878,174
879,127
880,4
881,3
882,87
883,4
884,6
885,14
886,13
887,46
888,14
889,6
890,13
891,7
892,2
893,54
894,5
895,223
896,95
897,7
898,191
899,183
900,151
901,14
902,6
903,5
904,6
905,4
906,14
907,13
908,11
909,118
910,111
911,38
912,95
913,191
914,284
915,223
916,117
917,197
918,254
919,102
920,6
921,183
922,151
923,343
924,50
925,111
926,147
927,3
928,292
929,5
930,260
931,269
932,254
933,87
934,239
935,278
936,4
937,47
938,214
939,4
940,103
941,5
942,159
943,213
944,5
945,94
946,5
947,22
948,263
949,215
950,5
951,348
952,6
953,15
954,302
955,31
956,317
957,31
958,166
959,215
960,340
961,7
962,101
963,294
964,175
965,6
966,47
967,6
968,3
969,140
970,223
971,326
972,95
973,375
974,199
975,374
976,453
977,151
978,766
979,407
980,189
981,686
982,599
983,95
984,679
985,30
986,863
987,612
988,613
989,142
990,567
991,759
992,174
993,47
994,45
995,798
996,463
997,293
998,646
999,103
1000,240
1001,528
1002,728
1003,456
1004,592
1005,640
1006,328
1007,184
1008,536
1009,288
1010,416
1011,48
1012,496
1013,472
1014,896
1015,448
1016,560
1017,32
1018,8
1019,272
1020,448
1021,96
1022,680
1023,456
1024,232
1025,464
1026,808
1027,144
1028,224
1029,328
1030,816
1031,32
1032,392
1033,944
1034,200
1035,720
1036,536
1037,696
1038,760
1039,224
1040,536
1041,896
1042,648
1043,392
1044,184
1045,632
1046,32
1047,752
1048,872
1049,280
1050,544
1051,984
1052,872
1053,808
1054,160
1055,448
1056,808
1057,400
1058,480
1059,704
1060,216
1061,112
1062,40
1063,728
1064,232
1065,48
1066,424
1067,424
1068,80
1069,928
1070,856
1071,360
1072,296
1073,560
1074,912
1075,992
1076,992
1077,312
1078,808
1079,528
1080,360
1081,992
1082,600
1083,704
1084,896
1085,432
1086,808
1087,832
1088,176
1089,184
1090,856
1091,720
1092,960
1093,496
1094,648
1095,56
1096,32
1097,464
1098,456
1099,312
1100,784
1101,144
1102,600
1103,968
1104,200
1105,536
1106,664
1107,904
1108,848
1109,88
1110,968
1111,152
1112,728
1113,496
1114,656
1115,992
1116,360
1117,928
1118,216
1119,728
1120,360
1121,600
1122,744
1123,888
1124,216
1125,608
1126,616
1127,936
1128,392
1129,336
1130,88
1131,160
1132,272
1133,232
1134,776
1135,864
1136,64
1137,200
1138,208
1139,944
1140,64
1141,280
1142,8
1143,584
1144,432
1145,128
1146,280
1147,960
1148,968
1149,888
1150,744
1151,272
1152,224
1153,440
1154,264
1155,992
1156,656
1157,264
1158,952
1159,544
1160,904
1161,408
1162,648
1163,600
1164,952
1165,784
1166,336
1167,496
1168,704
1169,288
1170,200
1171,760
1172,240
1173,40
1174,200
1175,952
1176,272
1177,192
1178,584
1179,888
1180,328
1181,264
1182,248
1183,768
1184,432
1185,528
1186,312
1187,344
1188,888
1189,312
1190,16
1191,744
1192,872
1193,496
1194,472
1195,968
1196,32
1197,688
1198,168
1199,848
1200,232
1201,104
1202,880
1203,120
1204,56
1205,472
1206,32
1207,616
1208,664
1209,608
1210,240
1211,376
1212,664
1213,184
1214,400
1215,504
1216,864
1217,184
1218,656
1219,688
1220,672
1221,272
1222,592
1223,272
1224,456
1225,880
1226,872
1227,224
1228,256
1229,0
1230,552
1231,768
1232,200
1233,520
1234,656
1235,712
1236,328
1237,736
1238,232
1239,200
1240,888
1241,32
1242,976
1243,432
1244,224
1245,928
1246,264
1247,632
1248,464
1249,480
1250,944
1251,192
1252,88
1253,488
1254,880
1255,656
1256,704
1257,336
1258,728
1259,448
1260,40
1261,176
1262,688
1263,312
1264,696
1265,488
1266,552
1267,56
1268,600
1269,704
1270,480
1271,904
1272,448
1273,776
1274,8
1275,96
1276,112
1277,768
1278,480
1279,992
1280,392
1281,472
1282,232
1283,936
1284,896
1285,504
1286,136
1287,112
1288,552
1289,576
1290,280
1291,400
1292,288
1293,560
1294,352
1295,744
1296,360
1297,816
1298,248
1299,848
1300,512
1301,16
1302,384
1303,336
1304,88
1305,352
1306,160
1307,984
1308,216
1309,312
1310,168
1311,872
1312,280
1313,968
1314,512
1315,888
1316,912
1317,680
1318,960
1319,776
1320,320
1321,40
1322,600
1323,752
1324,416
1325,816
1326,936
1327,584
1328,896
1329,720
1330,696
1331,744
1332,336
1333,48
1334,464
1335,488
1336,72
1337,552
1338,912
1339,808
1340,480
1341,304
1342,704
1343,536
1344,288
1345,520
1346,896
1347,544
1348,512
1349,128
1350,504
1351,0
1352,264
1353,400
1354,344
1355,736
1356,896
1357,512
1358,24
1359,128
1360,792
1361,32
1362,248
1363,544
1364,232
1365,352
1366,48
1367,768
1368,360
1369,984
1370,824
1371,664
1372,696
1373,792
1374,776
1375,304
1376,416
1377,400
1378,320
1379,592
1380,312
1381,656
1382,800
1383,256
1384,488
1385,712
1386,232
1387,592
1388,376
1389,832
1390,0
1391,288
1392,352
1393,600
1394,24
1395,736
1396,680
1397,216
1398,448
1399,448
1400,448
1401,848
1402,856
1403,256
1404,272
1405,664
1406,720
1407,640
1408,832
1409,272
1410,504
1411,352
1412,416
1413,728
1414,168
1415,352
1416,608
1417,560
1418,448
1419,200
1420,888
1421,16
1422,480
1423,488
1424,224
1425,824
1426,448
1427,496
1428,848
1429,232
1430,808
1431,680
1432,376
1433,576
1434,72
1435,72
1436,544
1437,184
1438,704
1439,648
1440,760
1441,968
1442,376
1443,632
1444,456
1445,736
1446,808
1447,192
1448,424
1449,32
1450,504
1451,368
1452,496
1453,840
1454,736
1455,936
1456,512
1457,800
1458,320
1459,864
1460,56
1461,360
1462,424
1463,88
1464,896
1465,512
1466,24
1467,176
1468,816
1469,256
1470,320
1471,968
1472,960
1473,248
1474,552
1475,400
1476,160
1477,320
1478,400
1479,776
1480,456
1481,480
1482,744
1483,104
1484,80
1485,312
1486,552
1487,368
1488,16
1489,112
1490,480
1491,16
1492,240
1493,616
1494,704
1495,472
1496,720
1497,8
1498,24
1499,520
1500,320
1501,592
1502,456
1503,664
1504,552
1505,832
1506,928
1507,712
1508,256
1509,8
1510,40
1511,216
1512,40
1513,168
1514,760
1515,648
1516,824
1517,360
1518,968
1519,688
1520,96
1521,264
1522,16
1523,144
1524,648
1525,696
1526,904
1527,184
1528,568
1529,288
1530,384
1531,424
1532,632
1533,704
1534,480
1535,536
1536,104
1537,776
1538,456
1539,208
1540,152
1541,360
1542,432
1543,360
1544,616
1545,464
1546,40
1547,408
1548,32
1549,608
1550,568
1551,168
1552,768
1553,992
1554,208
1555,472
1556,128
1557,792
1558,264
1559,72
1560,544
1561,168
1562,728
1563,856
1564,536
1565,352
1566,160
1567,32
1568,920
1569,136
1570,40
1571,248
1572,760
1573,208
1574,968
1575,552
1576,96
1577,872
1578,520
1579,8
1580,992
1581,832
1582,120
1583,632
1584,328
1585,976
1586,80
1587,864
1588,472
1589,24
1590,920
1591,352
1592,472
1593,576
1594,272
1595,416
1596,608
1597,16
1598,616
1599,352
1600,800
1601,912
1602,0
1603,912
1604,112
1605,744
1606,752
1607,880
1608,304
1609,872
1610,512
1611,960
1612,72
1613,144
1614,216
1615,808
1616,808
1617,528
1618,912
1619,440
1620,392
1621,784
1622,472
1623,48
1624,400
1625,560
1626,232
1627,936
1628,112
1629,96
1630,648
1631,424
1632,136
1633,40
1634,24
1635,960
1636,144
1637,208
1638,176
1639,720
1640,528
1641,424
1642,40
1643,600
1644,664
1645,312
1646,872
1647,792
1648,832
1649,392
1650,392
1651,264
1652,56
1653,200
1654,960
1655,48
1656,832
1657,264
1658,624
1659,264
1660,976
1661,384
1662,112
1663,440
1664,984
1665,512
1666,744
1667,272
1668,560
1669,424
1670,624
1671,320
1672,256
1673,112
1674,136
1675,360
1676,328
1677,96
1678,568
1679,264
1680,936
1681,528
1682,944
1683,624
1684,848
1685,168
1686,840
1687,920
1688,152
1689,976
1690,424
1691,744
1692,880
1693,384
1694,152
1695,200
1696,72
1697,632
1698,104
1699,440
1700,664
1701,416
1702,136
1703,360
1704,624
1705,984
1706,344
1707,808
1708,240
1709,760
1710,688
1711,688
1712,360
1713,536
1714,168
1715,912
1716,904
1717,536
1718,312
1719,256
1720,392
1721,0
1722,776
1723,800
1724,456
1725,656
1726,512
1727,296
1728,192
1729,680
1730,368
1731,704
1732,8
1733,360
1734,136
1735,688
1736,280
1737,704
1738,104
1739,80
1740,192
1741,888
1742,888
1743,648
1744,608
1745,224
1746,16
1747,800
1748,480
1749,376
1750,632
1751,320
1752,528
1753,584
1754,520
1755,696
1756,600
1757,344
1758,488
1759,560
1760,328
1761,984
1762,752
1763,408
1764,24
1765,344
1766,632
1767,752
1768,360
1769,656
1770,984
1771,656
1772,272
1773,704
1774,448
1775,104
1776,72
1777,968
1778,640
1779,856
1780,48
1781,832
1782,672
1783,888
1784,88
1785,616
1786,408
1787,624
1788,136
1789,320
1790,240
1791,952
1792,984
1793,664
1794,384
1795,568
1796,296
1797,32
1798,600
1799,88
1800,144
1801,392
1802,512
1803,168
1804,128
1805,856
1806,952
1807,888
1808,880
1809,848
1810,944
1811,136
1812,352
1813,736
1814,240
1815,688
1816,496
1817,448
1818,600
1819,856
1820,736
1821,16
1822,200
1823,912
1824,432
1825,736
1826,376
1827,0
1828,64
1829,488
1830,984
1831,264
1832,472
1833,568
1834,472
1835,256
1836,520
1837,0
1838,32
1839,552
1840,536
1841,136
1842,320
1843,704
1844,304
1845,664
1846,992
1847,640
1848,600
1849,304
1850,576
1851,368
1852,224
1853,216
1854,928
1855,520
1856,640
1857,696
1858,632
1859,376
1860,664
1861,344
1862,824
1863,760
1864,696
1865,488
1866,560
1867,952
1868,664
1869,80
1870,208
1871,640
1872,992
1873,512
1874,712
1875,232
1876,48
1877,480
1878,888
1879,512
1880,736
1881,880
1882,40
1883,160
1884,464
1885,136
1886,568
1887,88
1888,584
1889,200
1890,32
1891,320
1892,872
1893,208
1894,488
1895,520
1896,536
1897,792
1898,536
1899,368
1900,696
1901,400
1902,184
1903,392
1904,424
1905,96
1906,744
1907,240
1908,64
1909,832
1910,224
1911,136
1912,272
1913,624
1914,880
1915,432
1916,328
1917,904
1918,96
1919,640
1920,352
1921,8
1922,48
1923,296
1924,352
1925,768
1926,224
1927,664
1928,448
1929,920
1930,720
1931,856
1932,776
1933,928
1934,48
1935,528
1936,832
1937,128
1938,440
1939,0
1940,144
1941,464
1942,352
1943,872
1944,664
1945,296
1946,104
1947,560
1948,640
1949,160
1950,888
1951,216
1952,88
1953,376
1954,720
1955,104
1956,696
1957,288
1958,776
1959,616
1960,48
1961,528
1962,824
1963,856
1964,472
1965,192
1966,976
1967,344
1968,792
1969,296
1970,40
1971,584
1972,272
1973,624
1974,800
1975,560
1976,680
1977,16
1978,472
1979,720
1980,144
1981,656
1982,792
1983,184
1984,872
1985,584
1986,992
1987,200
1988,760
1989,912
1990,216
1991,976
1992,288
1993,512
1994,640
1995,816
1996,128
1997,800
1998,632
1999,904
2000,864
2001,352
2002,432
2003,488
2004,216
2005,144
2006,776
2007,16
2008,920
2009,856
2010,200
2011,504
2012,408
2013,872
2014,88
2015,696
2016,168
2017,32
2018,960
2019,112
2020,432
2021,256
2022,664
2023,0
2024,736
2025,200
2026,696
2027,520
2028,328
2029,64
2030,640
2031,776
2032,48
2033,688
2034,528
2035,88
2036,368
2037,40
2038,600
2039,896
2040,216
2041,576
2042,496
2043,104
2044,152
2045,600
2046,336
2047,544
2048,496
2049,720
2050,504
2051,528
2052,808
2053,736
2054,560
2055,544
2056,944
2057,424
2058,344
2059,592
2060,696
2061,776
2062,360
2063,176
2064,736
2065,616
2066,296
2067,280
2068,136
2069,848
2070,152
2071,752
2072,904
2073,152
2074,320
2075,336
2076,496
2077,824
2078,928
2079,552
2080,72
2081,624
2082,232
2083,512
2084,368
2085,48
2086,480
2087,800
2088,712
2089,136
2090,264
2091,584
2092,992
2093,256
2094,336
2095,424
2096,344
2097,736
2098,616
2099,280
2100,280
2101,448
2102,720
2103,24
2104,928
2105,784
2106,784
2107,232
2108,992
2109,80
2110,504
2111,568
2112,528
2113,832
2114,312
2115,384
2116,296
2117,368
2118,672
2119,624
2120,384
2121,808
2122,264
2123,640
2124,968
2125,144
2126,816
2127,176
2128,480
2129,280
2130,344
2131,304
2132,288
2133,864
2134,96
2135,240
2136,128
2137,232
2138,680
2139,640
2140,64
2141,368
2142,304
2143,392
2144,192
2145,288
2146,512
2147,576
2148,120
2149,984
2150,96
2151,744
2152,504
2153,768
2154,816
2155,128
2156,928
2157,720
2158,672
2159,56
2160,64
2161,832
2162,24
2163,448
2164,896
2165,840
2166,224
2167,712
2168,192
2169,88
2170,816
2171,656
2172,808
2173,616
2174,184
2175,584
2176,24
2177,912
2178,968
2179,344
2180,384
2181,304
2182,688
2183,184
2184,936
2185,248
2186,528
2187,416
2188,968
2189,136
2190,688
2191,600
2192,664
2193,384
2194,712
2195,784
2196,592
2197,456
2198,936
2199,368
2200,824
2201,576
2202,80
2203,112
2204,256
2205,304
2206,664
2207,936
2208,488
2209,192
2210,736
2211,104
2212,296
2213,784
2214,728
2215,160
2216,752
2217,656
2218,80
2219,552
2220,224
2221,552
2222,552
2223,456
2224,712
2225,48
2226,960
2227,472
2228,384
2229,640
2230,48
2231,744
2232,936
2233,192
2234,16
2235,736
2236,240
2237,208
2238,64
2239,696
2240,248
2241,944
2242,984
2243,176
2244,328
2245,792
2246,728
2247,704
2248,16
2249,816
2250,400
2251,104
2252,104
2253,560
2254,992
2255,528
2256,968
2257,360
2258,16
2259,648
2260,736
2261,720
2262,624
2263,216
2264,880
2265,952
2266,392
2267,360
2268,944
2269,424
2270,824
2271,912
2272,672
2273,560
2274,120
2275,352
2276,856
2277,904
2278,560
2279,576
2280,680
2281,120
2282,712
2283,296
2284,712
2285,400
2286,584
2287,312
2288,968
2289,88
2290,184
2291,360
2292,576
2293,712
2294,80
2295,712
2296,576
2297,488
2298,864
2299,240
2300,8
2301,136
2302,352
2303,464
2304,728
2305,944
2306,584
2307,920
2308,688
2309,496
2310,968
2311,704
2312,344
2313,448
2314,408
2315,96
2316,928
2317,632
2318,176
2319,392
2320,272
2321,936
2322,328
2323,720
2324,56
2325,536
2326,472
2327,376
2328,632
2329,96
2330,560
2331,920
2332,184
2333,808
2334,984
2335,280
2336,168
2337,608
2338,872
2339,112
2340,536
2341,744
2342,232
2343,656
2344,624
2345,304
2346,56
2347,880
2348,376
2349,872
2350,808
2351,152
2352,360
2353,776
2354,120
2355,576
2356,104
2357,376
2358,704
2359,488
2360,656
2361,224
2362,848
2363,32
2364,536
2365,832
2366,256
2367,472
2368,624
2369,264
2370,848
2371,744
2372,864
2373,80
2374,888
2375,408
2376,880
2377,704
2378,816
2379,96
2380,96
2381,136
2382,160
2383,376
2384,968
2385,488
2386,704
2387,336
2388,816
2389,792
2390,208
2391,448
2392,648
2393,128
2394,8
2395,296
2396,280
2397,216
2398,992
2399,256
2400,152
2401,992
2402,256
2403,656
2404,640
2405,96
2406,104
2407,976
2408,336
2409,552
2410,640
2411,816
2412,496
2413,880
2414,224
2415,912
2416,896
2417,592
2418,872
2419,840
2420,520
2421,176
2422,544
2423,928
2424,256
2425,728
2426,200
2427,536
2428,456
2429,752
2430,144
2431,656
2432,984
2433,448
2434,696
2435,264
2436,8
2437,256
2438,848
2439,728
2440,848
2441,216
2442,744
2443,984
2444,744
2445,880
2446,656
2447,992
2448,360
2449,208
2450,288
2451,184
2452,584
2453,696
2454,792
2455,840
2456,552
2457,48
2458,752
2459,544
2460,200
2461,984
2462,40
2463,848
2464,128
2465,384
2466,608
2467,168
2468,408
2469,376
2470,960
2471,672
2472,512
2473,872
2474,608
2475,104
2476,888
2477,104
2478,40
2479,576
2480,808
2481,176
2482,136
2483,896
2484,8
2485,344
2486,984
2487,576
2488,936
2489,592
2490,304
2491,208
2492,152
2493,464
2494,984
2495,736
2496,16
2497,728
2498,40
2499,512
2500,360
2501,352
2502,624
2503,552
2504,640
2505,536
2506,0
2507,280
2508,200
2509,216
2510,432
2511,120
2512,768
2513,104
2514,672
2515,208
2516,928
2517,712
2518,496
2519,592
2520,992
2521,320
2522,256
2523,920
2524,208
2525,384
2526,552
2527,336
2528,352
2529,280
2530,888
2531,488
2532,600
2533,584
2534,192
2535,520
2536,408
2537,976
2538,520
2539,296
2540,128
2541,880
2542,984
2543,24
2544,888
2545,528
2546,456
2547,712
2548,696
2549,776
2550,96
2551,832
2552,536
2553,568
2554,928
2555,200
2556,704
2557,304
2558,592
2559,168
2560,672
2561,160
2562,384
2563,768
2564,112
2565,560
2566,712
2567,368
2568,256
2569,592
2570,400
2571,920
2572,8
2573,304
2574,616
2575,208
2576,304
2577,624
2578,184
2579,32
2580,192
2581,320
2582,296
2583,352
2584,192
2585,920
2586,216
2587,576
2588,48
2589,216
2590,592
2591,840
2592,152
2593,112
2594,200
2595,48
2596,144
2597,480
2598,552
2599,488
2600,144
2601,880
2602,520
2603,48
2604,472
2605,512
2606,472
2607,16
2608,656
2609,576
2610,376
2611,480
2612,648
2613,104
2614,600
2615,80
2616,792
2617,544
2618,472
2619,416
2620,344
2621,536
2622,608
2623,304
2624,808
2625,288
2626,432
2627,320
2628,104
2629,160
2630,512
2631,960
2632,352
2633,672
2634,280
2635,560
2636,336
2637,848
2638,632
2639,472
2640,504
2641,40
2642,448
2643,48
2644,904
2645,312
2646,536
2647,792
2648,512
2649,80
2650,928
2651,440
2652,88
2653,792
2654,880
2655,776
2656,904
2657,192
2658,64
2659,312
2660,168
2661,592
2662,848
2663,736
2664,440
2665,672
2666,504
2667,760
2668,736
2669,64
2670,416
2671,448
2672,304
2673,344
2674,440
2675,848
2676,576
2677,168
2678,248
2679,464
2680,600
2681,664
2682,912
2683,688
2684,960
2685,432
2686,640
2687,48
2688,928
2689,256
2690,0
2691,912
2692,80
2693,352
2694,120
2695,952
2696,456
2697,728
2698,976
2699,872
2700,728
2701,368
2702,624
2703,944
2704,864
2705,0
2706,184
2707,64
2708,688
2709,448
2710,112
2711,976
2712,296
2713,392
2714,664
2715,568
2716,488
2717,480
2718,440
2719,720
2720,344
2721,808
2722,464
2723,464
2724,720
2725,192
2726,552
2727,8
2728,984
2729,320
2730,936
2731,648
2732,880
2733,912
2734,920
2735,0
2736,776
2737,944
2738,544
2739,784
2740,320
2741,64
2742,64
2743,456
2744,528
2745,280
2746,88
2747,472
2748,736
2749,8
2750,144
2751,456
2752,464
2753,304
2754,48
2755,520
2756,352
2757,488
2758,272
2759,456
2760,288
2761,608
2762,856
2763,312
2764,208
2765,520
2766,952
2767,496
2768,312
2769,616
2770,584
2771,720
2772,336
2773,368
2774,592
2775,832
2776,336
2777,24
2778,624
2779,936
2780,496
2781,832
2782,256
2783,352
2784,704
2785,624
2786,616
2787,536
2788,848
2789,704
2790,176
2791,64
2792,560
2793,288
2794,984
2795,288
2796,256
2797,808
2798,840
2799,864
2800,80
2801,48
2802,232
2803,696
2804,112
2805,816
2806,888
2807,672
2808,672
2809,176
2810,472
2811,88
2812,360
2813,936
2814,776
2815,696
2816,848
2817,64
2818,264
2819,352
2820,880
2821,528
2822,768
2823,280
2824,968
2825,528
2826,152
2827,264
2828,32
2829,176
2830,824
2831,592
2832,216
2833,320
2834,440
2835,520
2836,112
2837,48
2838,544
2839,320
2840,584
2841,648
2842,360
2843,656
2844,96
2845,72
2846,944
2847,424
2848,808
2849,736
2850,608
2851,888
2852,224
2853,944
2854,680
2855,312
2856,744
2857,576
2858,440
2859,480
2860,192
2861,288
2862,16
2863,232
2864,992
2865,592
2866,912
2867,408
2868,392
2869,568
2870,728
2871,560
2872,880
2873,104
2874,128
2875,272
2876,992
2877,512
2878,376
2879,672
2880,248
2881,512
2882,472
2883,456
2884,768
2885,960
2886,496
2887,520
2888,552
2889,968
2890,776
2891,816
2892,784
2893,224
2894,984
2895,896
2896,400
2897,528
2898,552
2899,456
2900,200
2901,496
2902,168
2903,64
2904,336
2905,456
2906,624
2907,880
2908,656
2909,216
2910,584
2911,568
2912,152
2913,696
2914,392
2915,168
2916,776
2917,232
2918,992
2919,392
2920,256
2921,320
2922,616
2923,976
2924,160
2925,632
2926,736
2927,368
2928,408
2929,872
2930,720
2931,608
2932,928
2933,160
2934,592
2935,248
2936,488
2937,296
2938,848
2939,184
2940,272
2941,72
2942,640
2943,448
2944,720
2945,192
2946,304
2947,768
2948,960
2949,8
2950,184
2951,920
2952,640
2953,984
2954,176
2955,592
2956,224
2957,752
2958,864
2959,336
2960,312
2961,560
2962,104
2963,328
2964,256
2965,776
2966,184
2967,432
2968,784
2969,320
2970,552
2971,176
2972,896
2973,560
2974,640
2975,968
2976,680
2977,520
2978,776
2979,96
2980,160
2981,160
2982,976
2983,856
2984,536
2985,256
2986,240
2987,256
2988,128
2989,768
2990,128
2991,752
2992,160
2993,128
2994,904
