Inserción,Colisiones
531,13
532,2
533,1
534,1
535,0
536,2
537,1
538,15
539,0
540,0
541,1
542,1
543,3
544,0
545,0
546,2
547,15
548,4
549,2
550,0
551,16
552,4
553,0
554,2
555,0
556,3
557,5
558,12
559,0
560,0
561,15
562,9
563,1
564,18
565,32
566,2
567,0
568,0
569,0
570,6
571,3
572,1
573,0
574,1
575,2
576,0
577,2
578,10
579,0
580,13
581,7
582,0
583,0
584,4
585,1
586,1
587,1
588,0
589,1
590,0
591,0
592,0
593,1
594,0
595,0
596,0
597,1
598,5
599,2
600,8
601,5
602,0
603,0
604,1
605,0
606,0
607,2
608,0
609,2
610,0
611,1
612,0
613,2
614,3
615,0
616,40
617,0
618,7
619,1
620,0
621,6
622,1
623,0
624,2
625,5
626,2
627,0
628,28
629,50
630,54
631,3
632,5
633,2
634,2
635,0
636,1
637,44
638,0
639,0
640,1
641,1
642,0
643,0
644,0
645,5
646,4
647,1
648,1
649,3
650,0
651,0
652,1
653,13
654,18
655,1
656,0
657,2
658,49
659,0
660,0
661,1
662,2
663,33
664,1
665,6
666,13
667,3
668,1
669,1
670,6
671,1
672,13
673,0
674,16
675,0
676,1
677,0
678,1
679,2
680,14
681,1
682,0
683,2
684,0
685,0
686,7
687,3
688,0
689,5
690,2
691,0
692,52
693,19
694,1
695,2
696,0
697,1
698,0
699,2
700,15
701,2
702,0
703,1
704,2
705,0
706,0
707,1
708,6
709,1
710,4
711,4
712,6
713,0
714,0
715,8
716,5
717,7
718,13
719,1
720,22
721,55
722,0
723,17
724,2
725,14
726,7
727,10
728,1
729,1
730,2
731,5
732,6
733,3
734,2
735,5
736,1
737,0
738,15
739,35
740,19
741,0
742,4
743,5
744,45
745,9
746,10
747,0
748,5
749,1
750,1
751,16
752,0
753,10
754,0
755,16
756,6
757,5
758,0
759,0
760,0
761,5
762,0
763,25
764,2
765,2
766,4
767,11
768,0
769,38
770,1
771,4
772,1
773,0
774,4
775,1
776,0
777,1
778,5
779,1
780,2
781,44
782,87
783,4
784,21
785,0
786,0
787,2
788,3
789,1
790,2
791,8
792,8
793,4
794,25
795,2
796,8
797,36
798,0
799,0
800,1
801,4
802,2
803,9
804,3
805,11
806,0
807,30
808,0
809,2
810,0
811,24
812,1
813,28
814,25
815,75
816,0
817,3
818,0
819,1
820,89
821,0
822,0
823,0
824,0
825,103
826,10
827,0
828,10
829,1
830,9
831,3
832,26
833,0
834,5
835,0
836,11
837,1
838,2
839,10
840,3
841,1
842,4
843,146
844,97
845,26
846,187
847,3
848,9
849,122
850,3
851,60
852,41
853,7
854,77
855,17
856,41
857,3
858,32
859,14
860,54
861,0
862,159
863,1
864,8
865,1
866,19
867,123
868,114
869,19
870,130
871,0
872,196
873,7
874,5
875,11
876,3
877,105
878,8
879,6
880,149
881,24
882,29
883,0
884,1
885,39
886,84
887,190
888,77
889,1
890,22
891,216
892,11
893,56
894,42
895,0
896,114
897,141
898,50
899,2
900,12
901,12
902,10
903,11
904,4
905,0
906,151
907,30
908,84
909,0
910,151
911,4
912,33
913,197
914,5
915,29
916,0
917,1
918,2
919,3
920,2
921,82
922,197
923,121
924,73
925,5
926,80
927,172
928,202
929,13
930,94
931,124
932,126
933,23
934,100
935,1
936,1
937,99
938,220
939,64
940,66
941,1
942,24
943,27
944,167
945,151
946,313
947,19
948,34
949,230
950,148
951,0
952,162
953,6
954,488
955,31
956,8
957,181
958,626
959,572
960,489
961,11
962,809
963,438
964,695
965,4
966,360
967,7
968,181
969,284
970,384
971,311
972,0
973,742
974,600
975,364
976,880
977,420
978,354
979,281
980,332
981,786
982,722
983,3
984,299
985,21
986,615
987,857
988,93
989,1
990,85
991,434
992,426
993,177
994,564
995,491
996,271
997,265
998,112
999,960
1000,987
1001,117
1002,531
1003,505
1004,803
1005,304
1006,391
1007,535
1008,217
1009,346
1010,97
1011,556
1012,275
1013,752
1014,904
1015,246
1016,461
1017,341
1018,131
1019,419
1020,888
1021,464
1022,633
1023,65
1024,744
1025,490
1026,377
1027,102
1028,338
1029,195
1030,783
1031,21
1032,387
1033,317
1034,265
1035,32
1036,268
1037,572
1038,350
1039,286
1040,474
1041,311
1042,999
1043,33
1044,860
1045,767
1046,50
1047,273
1048,100
1049,287
1050,728
1051,57
1052,162
1053,626
1054,59
1055,1000
1056,413
1057,8
1058,974
1059,978
1060,258
1061,476
1062,612
1063,990
1064,529
1065,228
1066,694
1067,303
1068,995
1069,305
1070,826
1071,120
1072,188
1073,789
1074,503
1075,22
1076,860
1077,377
1078,224
1079,169
1080,31
1081,45
1082,315
1083,888
1084,518
1085,260
1086,415
1087,526
1088,718
1089,779
1090,842
1091,721
1092,198
1093,826
1094,386
1095,893
1096,666
1097,454
1098,433
1099,802
1100,816
1101,342
1102,561
1103,361
1104,593
1105,398
1106,152
1107,357
1108,548
1109,917
1110,834
1111,138
1112,557
1113,376
1114,775
1115,849
1116,486
1117,444
1118,795
1119,370
1120,341
1121,361
1122,114
1123,485
1124,688
1125,570
1126,920
1127,34
1128,138
1129,676
1130,360
1131,521
1132,695
1133,484
1134,486
1135,771
1136,971
1137,100
1138,917
1139,266
1140,19
1141,155
1142,335
1143,611
1144,369
1145,159
1146,502
1147,32
1148,935
1149,345
1150,480
1151,506
1152,714
1153,548
1154,806
1155,904
1156,490
1157,126
1158,472
1159,879
1160,95
1161,256
1162,419
1163,516
1164,382
1165,509
1166,118
1167,646
1168,917
1169,412
1170,436
1171,110
1172,234
1173,603
1174,166
1175,951
1176,529
1177,16
1178,282
1179,906
1180,170
1181,889
1182,81
1183,3
1184,95
1185,642
1186,269
1187,142
1188,422
1189,434
1190,737
1191,236
1192,762
1193,752
1194,31
1195,740
1196,911
1197,501
1198,853
1199,323
1200,798
1201,104
1202,537
1203,986
1204,553
1205,323
1206,278
1207,783
1208,400
1209,55
1210,861
1211,969
1212,32
1213,379
1214,130
1215,291
1216,787
1217,290
1218,181
1219,339
1220,565
1221,284
1222,953
1223,313
1224,924
1225,798
1226,229
1227,568
1228,327
1229,694
1230,879
1231,20
1232,891
1233,383
1234,40
1235,274
1236,353
1237,12
1238,158
1239,712
1240,951
1241,538
1242,797
1243,953
1244,580
1245,684
1246,943
1247,352
1248,192
1249,804
1250,283
1251,984
1252,595
1253,795
1254,378
1255,164
1256,458
1257,86
1258,552
1259,191
1260,314
1261,145
1262,575
1263,829
1264,627
1265,857
1266,526
1267,931
1268,861
1269,589
1270,918
1271,565
1272,472
1273,525
1274,890
1275,331
1276,993
1277,883
1278,171
1279,1000
1280,125
1281,572
1282,62
1283,714
1284,952
1285,959
1286,128
1287,781
1288,478
1289,336
1290,258
1291,774
1292,159
1293,910
1294,228
1295,322
1296,575
1297,797
1298,629
1299,351
1300,319
1301,282
1302,254
1303,683
1304,484
1305,623
1306,20
1307,699
1308,510
1309,316
1310,440
1311,443
1312,150
1313,828
1314,821
1315,411
1316,466
1317,136
1318,973
1319,256
1320,127
1321,89
1322,751
1323,32
1324,565
1325,376
1326,283
1327,164
1328,347
1329,722
1330,11
1331,438
1332,595
1333,693
1334,765
1335,691
1336,800
1337,823
1338,133
1339,145
1340,619
1341,273
1342,490
1343,114
1344,87
1345,912
1346,527
1347,554
1348,779
1349,701
1350,1
1351,675
1352,87
1353,382
1354,455
1355,394
1356,894
1357,98
1358,247
1359,939
1360,9
1361,569
1362,447
1363,556
1364,192
1365,493
1366,432
1367,220
1368,214
1369,419
1370,234
1371,946
1372,369
1373,87
1374,589
1375,651
1376,145
1377,189
1378,584
1379,132
1380,535
1381,284
1382,438
1383,590
1384,551
1385,219
1386,142
1387,346
1388,311
1389,330
1390,558
1391,46
1392,306
1393,447
1394,454
1395,288
1396,871
1397,50
1398,815
1399,222
1400,78
1401,33
1402,958
1403,213
1404,469
1405,315
1406,344
1407,726
1408,982
1409,486
1410,960
1411,369
1412,982
1413,490
1414,251
1415,121
1416,127
1417,438
1418,550
1419,783
1420,907
1421,951
1422,957
1423,87
1424,161
1425,337
1426,649
1427,237
1428,387
1429,3
1430,357
1431,483
1432,720
1433,534
1434,440
1435,306
1436,862
1437,251
1438,232
1439,419
1440,183
1441,974
1442,907
1443,281
1444,395
1445,222
1446,299
1447,104
1448,327
1449,747
1450,84
1451,838
1452,213
1453,52
1454,459
1455,78
1456,2
1457,345
1458,221
1459,861
1460,826
1461,443
1462,484
1463,657
1464,22
1465,885
1466,411
1467,738
1468,213
1469,288
1470,272
1471,295
1472,442
1473,44
1474,693
1475,412
1476,275
1477,44
1478,389
1479,894
1480,695
1481,355
1482,304
1483,306
1484,740
1485,972
1486,196
1487,943
1488,416
1489,318
1490,271
1491,842
1492,709
1493,818
1494,298
1495,683
1496,22
1497,646
1498,974
1499,313
1500,379
1501,255
1502,741
1503,754
1504,610
1505,561
1506,270
1507,305
1508,64
1509,102
1510,624
1511,833
1512,660
1513,256
1514,236
1515,236
1516,850
1517,997
1518,227
1519,660
1520,498
1521,322
1522,751
1523,278
1524,610
1525,493
1526,184
1527,218
1528,19
1529,499
1530,254
1531,658
1532,481
1533,736
1534,567
1535,628
1536,990
1537,456
1538,861
1539,258
1540,222
1541,389
1542,56
1543,662
1544,311
1545,518
1546,892
1547,900
1548,317
1549,820
1550,362
1551,299
1552,18
1553,323
1554,869
1555,330
1556,186
1557,139
1558,934
1559,75
1560,134
1561,233
1562,500
1563,800
1564,758
1565,293
1566,208
1567,56
1568,185
1569,228
1570,6
1571,442
1572,249
1573,87
1574,993
1575,527
1576,586
1577,304
1578,9
1579,471
1580,512
1581,729
1582,217
1583,762
1584,926
1585,235
1586,400
1587,612
1588,30
1589,687
1590,598
1591,55
1592,738
1593,110
1594,400
1595,750
1596,171
1597,198
1598,193
1599,949
1600,779
1601,255
1602,106
1603,425
1604,106
1605,134
1606,492
1607,874
1608,684
1609,326
1610,642
1611,246
1612,789
1613,501
1614,920
1615,251
1616,271
1617,314
1618,436
1619,158
1620,119
1621,978
1622,4
1623,44
1624,260
1625,172
1626,691
1627,541
1628,896
1629,570
1630,611
1631,752
1632,407
1633,703
1634,597
1635,622
1636,140
1637,604
1638,399
1639,99
1640,427
1641,905
1642,865
1643,110
1644,178
1645,310
1646,183
1647,507
1648,913
1649,612
1650,299
1651,380
1652,533
1653,604
1654,62
1655,75
1656,430
1657,200
1658,996
1659,627
1660,785
1661,902
1662,708
1663,875
1664,722
1665,881
1666,705
1667,740
1668,344
1669,924
1670,782
1671,761
1672,740
1673,344
1674,105
1675,256
1676,142
1677,504
1678,256
1679,163
1680,112
1681,383
1682,920
1683,830
1684,604
1685,425
1686,501
1687,736
1688,462
1689,565
1690,71
1691,521
1692,21
1693,480
1694,224
1695,376
1696,510
1697,645
1698,961
1699,874
1700,741
1701,828
1702,118
1703,282
1704,507
1705,743
1706,760
1707,106
1708,915
1709,90
1710,125
1711,964
1712,340
1713,712
1714,388
1715,612
1716,360
1717,427
1718,955
1719,241
1720,518
1721,427
1722,367
1723,365
1724,424
1725,823
1726,849
1727,843
1728,982
1729,867
1730,27
1731,52
1732,924
1733,136
1734,478
1735,600
1736,130
1737,69
1738,879
1739,302
1740,939
1741,497
1742,314
1743,285
1744,205
1745,455
1746,464
1747,251
1748,283
1749,409
1750,939
1751,316
1752,250
1753,48
1754,49
1755,392
1756,220
1757,343
1758,248
1759,942
1760,490
1761,767
1762,517
1763,404
1764,955
1765,271
1766,533
1767,490
1768,18
1769,665
1770,251
1771,103
1772,28
1773,142
1774,316
1775,279
1776,924
1777,489
1778,126
1779,928
1780,654
1781,738
1782,393
1783,511
1784,808
1785,235
1786,52
1787,797
1788,482
1789,932
1790,44
1791,698
1792,267
1793,92
1794,908
1795,301
1796,231
1797,734
1798,173
1799,727
1800,580
1801,269
1802,378
1803,367
1804,357
1805,109
1806,252
1807,80
1808,924
1809,281
1810,106
1811,907
1812,83
1813,56
1814,925
1815,218
1816,207
1817,908
1818,699
1819,537
1820,133
1821,779
1822,27
1823,705
1824,410
1825,999
1826,891
1827,847
1828,688
1829,512
1830,738
1831,263
1832,141
1833,826
1834,275
1835,240
1836,648
1837,21
1838,560
1839,485
1840,361
1841,282
1842,525
1843,27
1844,320
1845,82
1846,687
1847,660
1848,517
1849,323
1850,40
1851,706
1852,175
1853,353
1854,299
1855,604
1856,299
1857,894
1858,8
1859,355
1860,707
1861,474
1862,442
1863,32
1864,119
1865,998
1866,753
1867,337
1868,270
1869,935
1870,739
1871,799
1872,887
1873,167
1874,270
1875,211
1876,397
1877,485
1878,391
1879,816
1880,112
1881,724
1882,849
1883,236
1884,474
1885,96
1886,881
1887,961
1888,557
1889,506
1890,744
1891,711
1892,781
1893,62
1894,486
1895,239
1896,65
1897,871
1898,725
1899,395
1900,498
1901,988
1902,220
1903,475
1904,278
1905,411
1906,259
1907,679
1908,605
1909,752
1910,513
1911,675
1912,274
1913,484
1914,518
1915,713
1916,975
1917,877
1918,480
1919,175
1920,170
1921,488
1922,158
1923,833
1924,876
1925,957
1926,913
1927,157
1928,771
1929,347
1930,912
1931,322
1932,894
1933,830
1934,413
1935,714
1936,742
1937,771
1938,220
1939,324
1940,169
1941,922
1942,952
1943,556
1944,975
1945,780
1946,785
1947,474
1948,143
1949,534
1950,935
1951,570
1952,261
1953,877
1954,472
1955,999
1956,532
1957,451
1958,359
1959,832
1960,23
1961,304
1962,220
1963,590
1964,63
1965,557
1966,794
1967,708
1968,136
1969,998
1970,159
1971,392
1972,662
1973,435
1974,225
1975,545
1976,998
1977,677
1978,804
1979,443
1980,974
1981,273
1982,720
1983,400
1984,727
1985,692
1986,756
1987,916
1988,392
1989,990
1990,763
1991,18
1992,934
1993,546
1994,526
1995,733
1996,87
1997,479
1998,339
1999,376
2000,658
2001,92
2002,750
2003,161
2004,397
2005,384
2006,712
2007,148
2008,645
2009,632
2010,16
2011,881
2012,787
2013,643
2014,364
2015,253
2016,857
2017,921
2018,222
2019,231
2020,521
2021,25
2022,527
2023,846
2024,22
2025,87
2026,817
2027,529
2028,3
2029,527
2030,290
2031,339
2032,978
2033,86
2034,928
2035,202
2036,234
2037,69
2038,397
2039,325
2040,354
2041,426
2042,16
2043,849
2044,665
2045,731
2046,400
2047,613
2048,794
2049,834
2050,426
2051,777
2052,304
2053,948
2054,141
2055,627
2056,754
2057,597
2058,333
2059,519
2060,465
2061,654
2062,171
2063,721
2064,562
2065,159
2066,765
2067,820
2068,170
2069,642
2070,890
2071,727
2072,743
2073,815
2074,299
2075,964
2076,837
2077,9
2078,865
2079,931
2080,758
2081,427
2082,91
2083,622
2084,891
2085,802
2086,284
2087,467
2088,914
2089,907
2090,106
2091,140
2092,666
2093,109
2094,98
2095,509
2096,696
2097,841
2098,337
2099,794
2100,311
2101,989
2102,826
2103,211
2104,774
2105,930
2106,148
2107,838
2108,592
2109,314
2110,235
2111,459
2112,903
2113,493
2114,925
2115,576
2116,492
2117,258
2118,191
2119,535
2120,211
2121,800
2122,767
2123,41
2124,647
2125,251
2126,899
2127,536
2128,443
2129,693
2130,458
2131,423
2132,310
2133,155
2134,382
2135,844
2136,887
2137,792
2138,777
2139,143
2140,239
2141,440
2142,13
2143,909
2144,283
2145,667
2146,483
2147,844
2148,832
2149,477
2150,761
2151,938
2152,808
2153,354
2154,83
2155,15
2156,745
2157,393
2158,563
2159,453
2160,596
2161,91
2162,632
2163,320
2164,903
2165,664
2166,503
2167,790
2168,960
2169,200
2170,430
2171,541
2172,107
2173,338
2174,725
2175,764
2176,690
2177,675
2178,31
2179,159
2180,71
2181,31
2182,521
2183,142
2184,116
2185,726
2186,318
2187,917
2188,628
2189,387
2190,865
2191,794
2192,219
2193,425
2194,643
2195,237
2196,578
2197,439
2198,939
2199,632
2200,499
2201,237
2202,759
2203,30
2204,910
2205,101
2206,879
2207,408
2208,963
2209,996
2210,67
2211,563
2212,805
2213,175
2214,563
2215,588
2216,77
2217,703
2218,216
2219,552
2220,717
2221,609
2222,93
2223,610
2224,413
2225,253
2226,347
2227,184
2228,832
2229,524
2230,959
2231,842
2232,133
2233,157
2234,301
2235,132
2236,3
2237,397
2238,24
2239,127
2240,302
2241,184
2242,275
2243,290
2244,676
2245,294
2246,17
2247,16
2248,213
2249,469
2250,566
2251,918
2252,306
2253,842
2254,317
2255,165
2256,333
2257,49
2258,291
2259,628
2260,37
2261,874
2262,954
2263,282
2264,415
2265,445
2266,224
2267,951
2268,993
2269,472
2270,922
2271,486
2272,483
2273,319
2274,586
2275,643
2276,79
2277,22
2278,742
2279,1000
2280,522
2281,43
2282,709
2283,25
2284,716
2285,227
2286,47
2287,746
2288,439
2289,967
2290,540
2291,200
2292,740
2293,1000
2294,878
2295,79
2296,810
2297,95
2298,94
2299,446
2300,628
2301,312
2302,386
2303,865
2304,483
2305,60
2306,136
2307,365
2308,497
2309,133
2310,644
2311,63
2312,12
2313,52
2314,548
2315,537
2316,366
2317,774
2318,688
2319,855
2320,785
2321,816
2322,607
2323,988
2324,461
2325,778
2326,986
2327,517
2328,150
2329,437
2330,95
2331,505
2332,230
2333,235
2334,613
2335,405
2336,106
2337,61
2338,314
2339,66
2340,19
2341,1000
2342,724
2343,63
2344,86
2345,439
2346,889
2347,314
2348,963
2349,66
2350,251
2351,544
2352,228
2353,831
2354,385
2355,899
2356,956
2357,450
2358,644
2359,340
2360,806
2361,589
2362,20
2363,817
2364,74
2365,458
2366,332
2367,253
2368,477
2369,562
2370,612
2371,62
2372,658
2373,733
2374,218
2375,189
2376,69
2377,746
2378,797
2379,990
2380,103
2381,110
2382,784
2383,806
2384,23
2385,398
2386,646
2387,239
2388,924
2389,352
2390,391
2391,239
2392,819
2393,455
2394,142
2395,458
2396,502
2397,441
2398,622
2399,208
2400,823
2401,962
2402,925
2403,221
2404,749
2405,618
2406,192
2407,708
2408,631
2409,223
2410,871
2411,963
2412,55
2413,156
2414,125
2415,910
2416,941
2417,957
2418,614
2419,204
2420,204
2421,147
2422,381
2423,745
2424,308
2425,654
2426,716
2427,175
2428,160
2429,788
2430,896
2431,431
2432,227
2433,406
2434,422
2435,159
2436,179
2437,282
2438,81
2439,232
2440,56
2441,995
2442,327
2443,864
2444,399
2445,662
2446,36
2447,0
2448,408
2449,489
2450,969
2451,914
2452,588
2453,777
2454,181
2455,77
2456,222
2457,662
2458,697
2459,316
2460,560
2461,425
2462,720
2463,985
2464,608
2465,431
2466,944
2467,526
2468,595
2469,614
2470,228
2471,98
2472,59
2473,497
2474,476
2475,267
2476,494
2477,192
2478,688
2479,69
2480,845
2481,658
2482,326
2483,331
2484,963
2485,6
2486,53
2487,561
2488,541
2489,878
2490,378
2491,89
2492,431
2493,696
2494,923
2495,831
2496,338
2497,682
2498,531
2499,96
2500,485
2501,109
2502,617
2503,138
2504,583
2505,600
2506,791
2507,659
2508,695
2509,531
2510,751
2511,655
2512,954
2513,980
2514,497
2515,349
2516,762
2517,695
2518,425
2519,916
2520,322
2521,868
2522,895
2523,300
2524,191
2525,826
2526,303
2527,143
2528,756
2529,334
2530,787
2531,342
2532,480
2533,804
2534,939
2535,697
2536,724
2537,320
2538,259
2539,525
2540,378
2541,77
2542,951
2543,599
2544,489
2545,534
2546,423
2547,269
2548,474
2549,100
2550,169
2551,703
2552,762
2553,3
2554,12
2555,475
2556,735
2557,962
2558,479
2559,605
2560,769
2561,468
2562,490
2563,691
2564,385
2565,705
2566,543
2567,682
2568,384
2569,683
2570,446
2571,191
2572,752
2573,729
2574,672
2575,744
2576,616
2577,624
2578,423
2579,369
2580,970
2581,473
2582,836
2583,721
2584,79
2585,785
2586,935
2587,957
2588,114
2589,870
2590,446
2591,195
2592,566
2593,989
2594,989
2595,360
2596,740
2597,440
2598,221
2599,632
2600,587
2601,688
2602,64
2603,346
2604,279
2605,830
2606,80
2607,194
2608,622
2609,149
2610,349
2611,470
2612,469
2613,990
2614,416
2615,206
2616,990
2617,910
2618,83
2619,888
2620,662
2621,674
2622,312
2623,807
2624,722
2625,458
2626,641
2627,730
2628,95
2629,247
2630,2
2631,627
2632,814
2633,410
2634,391
2635,864
2636,391
2637,518
2638,208
2639,371
2640,333
2641,866
2642,337
2643,861
2644,775
2645,640
2646,839
2647,863
2648,265
2649,82
2650,361
2651,236
2652,948
2653,615
2654,687
2655,177
2656,305
2657,86
2658,570
2659,997
2660,708
2661,955
2662,248
2663,990
2664,904
2665,294
2666,565
2667,791
2668,767
2669,863
2670,446
2671,940
2672,612
2673,383
2674,772
2675,439
2676,549
2677,997
2678,525
2679,87
2680,739
2681,752
2682,671
2683,930
2684,188
2685,797
2686,975
2687,866
2688,855
2689,38
2690,772
2691,841
2692,314
2693,860
2694,800
2695,753
2696,272
2697,183
2698,324
2699,51
2700,470
2701,484
2702,369
2703,204
2704,317
2705,204
2706,876
2707,13
2708,627
2709,46
2710,967
2711,380
2712,843
2713,730
2714,943
2715,541
2716,66
2717,103
2718,990
2719,103
2720,148
2721,834
2722,355
2723,193
2724,331
2725,956
2726,392
2727,628
2728,821
2729,185
2730,627
2731,990
2732,411
2733,737
2734,240
2735,125
2736,682
2737,427
2738,848
2739,46
2740,387
2741,589
2742,918
2743,746
2744,162
2745,3
2746,983
2747,381
2748,995
2749,365
2750,488
2751,963
2752,357
2753,943
2754,801
2755,251
2756,561
2757,989
2758,909
2759,744
2760,480
2761,239
2762,629
2763,583
2764,686
2765,828
2766,316
2767,923
2768,977
2769,82
2770,837
2771,991
2772,26
2773,783
2774,417
2775,615
2776,336
2777,695
2778,932
2779,738
2780,133
2781,170
2782,791
2783,347
2784,974
2785,48
2786,642
2787,878
2788,777
2789,383
2790,609
2791,157
2792,847
2793,832
2794,689
2795,331
2796,138
2797,121
2798,612
2799,450
2800,342
2801,142
2802,932
2803,599
2804,383
2805,436
2806,37
2807,280
2808,120
2809,141
2810,561
2811,740
2812,52
2813,220
2814,881
2815,395
2816,636
2817,509
2818,865
2819,308
2820,726
2821,211
2822,216
2823,698
2824,565
2825,301
2826,357
2827,850
2828,784
2829,594
2830,703
2831,773
2832,645
2833,512
2834,813
2835,365
2836,802
2837,501
2838,430
2839,330
2840,305
2841,404
2842,830
2843,261
2844,153
2845,752
2846,201
2847,321
2848,806
2849,34
2850,928
2851,407
2852,618
2853,141
2854,161
2855,819
2856,470
2857,841
2858,180
2859,570
2860,446
2861,694
2862,947
2863,396
2864,292
2865,877
2866,713
2867,140
2868,79
2869,714
2870,138
2871,266
2872,331
2873,834
2874,737
2875,311
2876,216
2877,299
2878,490
2879,498
2880,934
2881,493
2882,568
2883,780
2884,646
2885,716
2886,643
2887,299
2888,985
2889,968
2890,273
2891,419
2892,913
2893,208
2894,241
2895,854
2896,26
2897,727
2898,633
2899,53
2900,860
2901,956
2902,448
2903,209
2904,95
2905,904
2906,857
2907,482
2908,146
2909,480
2910,321
2911,284
2912,713
2913,533
2914,648
2915,439
2916,241
2917,513
2918,433
2919,639
2920,871
2921,643
2922,730
2923,244
2924,849
2925,849
2926,815
2927,382
2928,962
2929,303
2930,322
2931,875
2932,149
2933,1
2934,986
2935,306
2936,566
2937,675
2938,717
2939,300
2940,967
2941,999
2942,532
2943,251
2944,450
2945,912
2946,426
2947,583
2948,776
2949,23
2950,912
2951,991
2952,145
2953,750
2954,781
2955,40
2956,587
2957,99
2958,560
2959,860
2960,780
2961,864
2962,908
2963,821
2964,208
2965,3
2966,932
2967,755
2968,647
2969,872
2970,996
2971,962
2972,534
2973,516
2974,400
2975,913
2976,604
2977,444
2978,13
2979,988
2980,353
2981,34
2982,327
2983,888
2984,443
2985,555
2986,271
2987,498
2988,135
2989,428
2990,748
2991,592
2992,100
2993,347
