Inserción,Colisiones
531,43
532,35
533,112
534,29
535,16
536,113
537,114
538,36
539,31
540,22
541,30
542,17
543,18
544,23
545,24
546,19
547,31
548,115
549,32
550,116
551,117
552,118
553,119
554,18
555,44
556,45
557,26
558,120
559,11
560,37
561,33
562,46
563,121
564,23
565,32
566,38
567,19
568,122
569,12
570,30
571,39
572,123
573,34
574,24
575,11
576,13
577,31
578,124
579,38
580,125
581,32
582,126
583,27
584,127
585,12
586,128
587,13
588,129
589,20
590,35
591,33
592,39
593,130
594,40
595,131
596,132
597,133
598,21
599,10
600,41
601,43
602,44
603,42
604,9
605,134
606,36
607,135
608,136
609,137
610,25
611,138
612,40
613,139
614,140
615,25
616,45
617,43
618,33
619,44
620,20
621,141
622,142
623,45
624,14
625,143
626,28
627,144
628,47
629,21
630,46
631,22
632,145
633,34
634,24
635,48
636,34
637,11
638,41
639,15
640,37
641,146
642,147
643,26
644,35
645,42
646,49
647,50
648,51
649,46
650,35
651,148
652,23
653,12
654,36
655,27
656,14
657,47
658,29
659,37
660,24
661,149
662,150
663,22
664,52
665,151
666,15
667,43
668,23
669,152
670,38
671,153
672,25
673,13
674,26
675,24
676,154
677,44
678,30
679,155
680,53
681,54
682,156
683,31
684,14
685,32
686,157
687,25
688,38
689,39
690,158
691,36
692,39
693,27
694,159
695,28
696,40
697,25
698,40
699,160
700,45
701,161
702,28
703,48
704,49
705,37
706,33
707,41
708,26
709,29
710,55
711,162
712,26
713,42
714,56
715,26
716,163
717,164
718,57
719,43
720,27
721,15
722,27
723,38
724,58
725,28
726,165
727,39
728,46
729,41
730,42
731,44
732,47
733,47
734,27
735,166
736,45
737,167
738,29
739,48
740,168
741,48
742,49
743,30
744,50
745,29
746,28
747,169
748,170
749,171
750,34
751,35
752,40
753,49
754,50
755,30
756,31
757,36
758,43
759,37
760,50
761,172
762,44
763,10
764,51
765,45
766,41
767,51
768,32
769,51
770,46
771,46
772,173
773,174
774,59
775,42
776,52
777,53
778,52
779,175
780,47
781,60
782,16
783,52
784,31
785,43
786,30
787,176
788,53
789,16
790,54
791,32
792,61
793,55
794,53
795,38
796,54
797,177
798,31
799,39
800,178
801,179
802,32
803,47
804,33
805,28
806,34
807,55
808,180
809,181
810,54
811,48
812,40
813,29
814,33
815,41
816,35
817,55
818,56
819,57
820,36
821,30
822,182
823,183
824,17
825,56
826,184
827,62
828,11
829,185
830,186
831,57
832,187
833,31
834,188
835,63
836,34
837,18
838,189
839,58
840,58
841,59
842,32
843,48
844,49
845,42
846,50
847,59
848,56
849,64
850,44
851,57
852,29
853,190
854,58
855,51
856,191
857,49
858,50
859,192
860,43
861,193
862,35
863,52
864,45
865,65
866,194
867,195
868,196
869,51
870,197
871,17
872,53
873,198
874,59
875,33
876,60
877,44
878,61
879,60
880,37
881,61
882,33
883,62
884,45
885,19
886,199
887,200
888,63
889,64
890,46
891,60
892,47
893,62
894,65
895,201
896,202
897,52
898,12
899,203
900,204
901,205
902,30
903,66
904,54
905,206
906,207
907,208
908,66
909,61
910,67
911,62
912,16
913,209
914,63
915,53
916,63
917,54
918,36
919,64
920,37
921,210
922,48
923,67
924,49
925,211
926,65
927,212
928,55
929,56
930,66
931,46
932,47
933,55
934,20
935,38
936,67
937,50
938,13
939,17
940,34
941,68
942,213
943,68
944,34
945,214
946,215
947,48
948,69
949,216
950,217
951,51
952,69
953,70
954,71
955,38
956,21
957,22
958,218
959,219
960,56
961,39
962,220
963,221
964,70
965,49
966,71
967,222
968,72
969,52
970,40
971,73
972,72
973,31
974,57
975,41
976,50
977,74
978,58
979,64
980,223
981,224
982,18
983,35
984,75
985,57
986,73
987,225
988,226
989,76
990,51
991,68
992,58
993,42
994,39
995,227
996,35
997,77
998,23
999,69
1000,40
1001,70
1002,59
1003,228
1004,36
1005,229
1006,43
1007,53
1008,18
1009,59
1010,230
1011,71
1012,60
1013,41
1014,74
1015,61
1016,72
1017,36
1018,60
1019,78
1020,75
1021,54
1022,73
1023,231
1024,52
1025,37
1026,76
1027,32
1028,79
1029,74
1030,53
1031,42
1032,232
1033,65
1034,43
1035,33
1036,233
1037,234
1038,61
1039,66
1040,37
1041,55
1042,19
1043,67
1044,75
1045,24
1046,25
1047,76
1048,56
1049,80
1050,38
1051,57
1052,68
1053,77
1054,34
1055,69
1056,62
1057,62
1058,78
1059,54
1060,70
1061,235
1062,236
1063,77
1064,237
1065,238
1066,81
1067,55
1068,71
1069,20
1070,239
1071,63
1072,240
1073,72
1074,241
1075,242
1076,243
1077,79
1078,82
1079,38
1080,21
1081,56
1082,35
1083,36
1084,244
1085,57
1086,39
1087,58
1088,80
1089,39
1090,14
1091,63
1092,245
1093,81
1094,246
1095,64
1096,65
1097,58
1098,247
1099,40
1100,248
1101,249
1102,44
1103,66
1104,82
1105,250
1106,251
1107,73
1108,26
1109,252
1110,44
1111,74
1112,67
1113,253
1114,83
1115,68
1116,75
1117,22
1118,15
1119,254
1120,19
1121,45
1122,41
1123,45
1124,78
1125,46
1126,40
1127,37
1128,69
1129,79
1130,255
1131,59
1132,256
1133,64
1134,70
1135,80
1136,47
1137,65
1138,59
1139,46
1140,257
1141,42
1142,66
1143,47
1144,76
1145,38
1146,84
1147,27
1148,71
1149,60
1150,67
1151,85
1152,86
1153,61
1154,43
1155,41
1156,87
1157,48
1158,68
1159,258
1160,49
1161,83
1162,62
1163,259
1164,88
1165,81
1166,23
1167,77
1168,60
1169,84
1170,63
1171,64
1172,89
1173,44
1174,72
1175,90
1176,42
1177,50
1178,45
1179,78
1180,61
1181,82
1182,65
1183,62
1184,51
1185,28
1186,69
1187,48
1188,79
1189,63
1190,39
1191,49
1192,83
1193,80
1194,84
1195,81
1196,52
1197,66
1198,260
1199,64
1200,53
1201,261
1202,262
1203,263
1204,264
1205,91
1206,73
1207,54
1208,265
1209,65
1210,46
1211,70
1212,55
1213,85
1214,82
1215,92
1216,50
1217,266
1218,267
1219,268
1220,85
1221,269
1222,66
1223,74
1224,56
1225,75
1226,40
1227,47
1228,71
1229,72
1230,270
1231,67
1232,83
1233,93
1234,67
1235,68
1236,57
1237,271
1238,76
1239,77
1240,94
1241,95
1242,272
1243,84
1244,78
1245,86
1246,20
1247,79
1248,73
1249,96
1250,87
1251,74
1252,80
1253,81
1254,273
1255,97
1256,82
1257,88
1258,85
1259,86
1260,87
1261,88
1262,24
1263,83
1264,274
1265,275
1266,276
1267,29
1268,41
1269,98
1270,86
1271,25
1272,30
1273,277
1274,69
1275,70
1276,278
1277,71
1278,89
1279,89
1280,90
1281,58
1282,72
1283,99
1284,73
1285,43
1286,90
1287,59
1288,60
1289,91
1290,92
1291,16
1292,279
1293,74
1294,84
1295,280
1296,75
1297,93
1298,91
1299,51
1300,76
1301,68
1302,92
1303,281
1304,94
1305,52
1306,95
1307,44
1308,96
1309,97
1310,282
1311,98
1312,93
1313,77
1314,61
1315,99
1316,87
1317,78
1318,100
1319,283
1320,284
1321,79
1322,85
1323,62
1324,285
1325,31
1326,94
1327,95
1328,286
1329,287
1330,101
1331,86
1332,87
1333,102
1334,80
1335,81
1336,103
1337,88
1338,288
1339,289
1340,100
1341,82
1342,48
1343,89
1344,290
1345,45
1346,83
1347,49
1348,104
1349,101
1350,32
1351,291
1352,63
1353,50
1354,292
1355,46
1356,293
1357,64
1358,294
1359,51
1360,65
1361,295
1362,66
1363,42
1364,75
1365,69
1366,70
1367,67
1368,296
1369,88
1370,297
1371,96
1372,97
1373,298
1374,299
1375,71
1376,89
1377,17
1378,76
1379,53
1380,300
1381,90
1382,90
1383,98
1384,77
1385,91
1386,301
1387,102
1388,302
1389,105
1390,303
1391,54
1392,47
1393,103
1394,92
1395,99
1396,55
1397,84
1398,104
1399,85
1400,106
1401,107
1402,304
1403,91
1404,100
1405,105
1406,68
1407,101
1408,93
1409,94
1410,86
1411,305
1412,95
1413,56
1414,52
1415,102
1416,92
1417,18
1418,33
1419,69
1420,70
1421,21
1422,57
1423,48
1424,72
1425,306
1426,307
1427,78
1428,71
1429,93
1430,96
1431,79
1432,103
1433,308
1434,106
1435,22
1436,94
1437,34
1438,72
1439,309
1440,310
1441,97
1442,19
1443,104
1444,311
1445,107
1446,98
1447,108
1448,53
1449,87
1450,108
1451,20
1452,99
1453,109
1454,105
1455,73
1456,73
1457,312
1458,313
1459,109
1460,49
1461,58
1462,106
1463,74
1464,110
1465,59
1466,88
1467,80
1468,81
1469,89
1470,90
1471,82
1472,110
1473,50
1474,51
1475,107
1476,314
1477,52
1478,315
1479,111
1480,108
1481,91
1482,316
1483,317
1484,75
1485,318
1486,54
1487,111
1488,100
1489,60
1490,55
1491,21
1492,95
1493,96
1494,319
1495,109
1496,92
1497,43
1498,101
1499,102
1500,320
1501,76
1502,93
1503,321
1504,74
1505,97
1506,112
1507,322
1508,103
1509,77
1510,94
1511,113
1512,35
1513,114
1514,104
1515,110
1516,61
1517,75
1518,323
1519,95
1520,98
1521,115
1522,324
1523,105
1524,76
1525,325
1526,78
1527,326
1528,327
1529,96
1530,79
1531,80
1532,77
1533,116
1534,328
1535,112
1536,329
1537,330
1538,106
1539,117
1540,97
1541,99
1542,331
1543,53
1544,332
1545,113
1546,333
1547,56
1548,107
1549,57
1550,334
1551,100
1552,335
1553,83
1554,81
1555,336
1556,84
1557,85
1558,337
1559,111
1560,78
1561,98
1562,112
1563,44
1564,338
1565,339
1566,23
1567,118
1568,22
1569,82
1570,340
1571,341
1572,113
1573,342
1574,114
1575,99
1576,115
1577,343
1578,26
1579,101
1580,344
1581,108
1582,83
1583,116
1584,86
1585,36
1586,345
1587,346
1588,58
1589,114
1590,347
1591,348
1592,102
1593,79
1594,62
1595,119
1596,117
1597,349
1598,103
1599,115
1600,116
1601,24
1602,109
1603,350
1604,110
1605,84
1606,351
1607,352
1608,111
1609,104
1610,45
1611,118
1612,353
1613,59
1614,105
1615,60
1616,63
1617,354
1618,355
1619,356
1620,357
1621,85
1622,86
1623,25
1624,106
1625,358
1626,37
1627,112
1628,107
1629,64
1630,54
1631,80
1632,113
1633,119
1634,120
1635,87
1636,27
1637,114
1638,87
1639,115
1640,26
1641,108
1642,27
1643,116
1644,359
1645,55
1646,360
1647,61
1648,361
1649,362
1650,109
1651,120
1652,65
1653,363
1654,121
1655,122
1656,121
1657,122
1658,364
1659,117
1660,100
1661,123
1662,46
1663,101
1664,365
1665,66
1666,123
1667,366
1668,124
1669,67
1670,81
1671,118
1672,102
1673,82
1674,124
1675,83
1676,88
1677,125
1678,110
1679,88
1680,47
1681,23
1682,119
1683,367
1684,111
1685,38
1686,62
1687,84
1688,368
1689,28
1690,369
1691,126
1692,125
1693,112
1694,56
1695,39
1696,126
1697,117
1698,57
1699,113
1700,103
1701,370
1702,63
1703,64
1704,65
1705,24
1706,68
1707,120
1708,25
1709,371
1710,26
1711,89
1712,127
1713,121
1714,28
1715,48
1716,118
1717,127
1718,372
1719,66
1720,114
1721,29
1722,373
1723,69
1724,122
1725,85
1726,128
1727,123
1728,119
1729,129
1730,128
1731,58
1732,374
1733,104
1734,375
1735,130
1736,70
1737,124
1738,131
1739,105
1740,86
1741,106
1742,89
1743,376
1744,115
1745,71
1746,116
1747,129
1748,377
1749,378
1750,40
1751,90
1752,379
1753,380
1754,381
1755,59
1756,87
1757,67
1758,117
1759,125
1760,60
1761,88
1762,382
1763,61
1764,90
1765,120
1766,27
1767,126
1768,383
1769,384
1770,49
1771,72
1772,385
1773,386
1774,41
1775,127
1776,91
1777,68
1778,92
1779,118
1780,128
1781,107
1782,387
1783,388
1784,389
1785,390
1786,69
1787,108
1788,121
1789,73
1790,391
1791,91
1792,392
1793,119
1794,42
1795,89
1796,109
1797,393
1798,394
1799,29
1800,62
1801,92
1802,395
1803,130
1804,63
1805,131
1806,396
1807,122
1808,132
1809,132
1810,123
1811,133
1812,30
1813,124
1814,397
1815,398
1816,129
1817,31
1818,110
1819,64
1820,125
1821,65
1822,134
1823,28
1824,133
1825,126
1826,135
1827,399
1828,29
1829,136
1830,90
1831,66
1832,50
1833,400
1834,120
1835,74
1836,401
1837,121
1838,51
1839,127
1840,93
1841,91
1842,67
1843,137
1844,402
1845,92
1846,70
1847,403
1848,128
1849,130
1850,404
1851,122
1852,111
1853,405
1854,406
1855,134
1856,129
1857,407
1858,93
1859,408
1860,94
1861,75
1862,94
1863,409
1864,135
1865,410
1866,411
1867,52
1868,412
1869,130
1870,30
1871,413
1872,131
1873,123
1874,95
1875,138
1876,414
1877,96
1878,415
1879,43
1880,44
1881,416
1882,136
1883,76
1884,137
1885,95
1886,417
1887,112
1888,53
1889,77
1890,418
1891,139
1892,138
1893,140
1894,30
1895,113
1896,419
1897,114
1898,132
1899,420
1900,141
1901,421
1902,422
1903,96
1904,133
1905,97
1906,97
1907,71
1908,423
1909,131
1910,32
1911,424
1912,425
1913,78
1914,98
1915,142
1916,426
1917,427
1918,68
1919,115
1920,132
1921,428
1922,134
1923,72
1924,133
1925,429
1926,116
1927,73
1928,74
1929,99
1930,135
1931,136
1932,45
1933,98
1934,143
1935,137
1936,117
1937,139
1938,99
1939,144
1940,138
1941,145
1942,124
1943,75
1944,125
1945,140
1946,100
1947,54
1948,430
1949,126
1950,431
1951,118
1952,119
1953,100
1954,432
1955,127
1956,433
1957,128
1958,120
1959,129
1960,146
1961,147
1962,434
1963,148
1964,46
1965,435
1966,93
1967,76
1968,130
1969,33
1970,55
1971,134
1972,139
1973,140
1974,436
1975,437
1976,101
1977,135
1978,141
1979,438
1980,141
1981,439
1982,47
1983,31
1984,440
1985,441
1986,131
1987,121
1988,136
1989,142
1990,137
1991,132
1992,442
1993,122
1994,443
1995,101
1996,102
1997,444
1998,445
1999,48
2000,446
2001,447
2002,149
2003,77
2004,102
2005,78
2006,56
2007,448
2008,150
2009,142
2010,103
2011,69
2012,70
2013,138
2014,139
2015,123
2016,151
2017,103
2018,133
2019,140
2020,143
2021,141
2022,134
2023,142
2024,144
2025,79
2026,152
2027,143
2028,104
2029,124
2030,57
2031,145
2032,79
2033,94
2034,80
2035,80
2036,449
2037,146
2038,125
2039,143
2040,105
2041,144
2042,58
2043,144
2044,450
2045,145
2046,104
2047,106
2048,146
2049,147
2050,153
2051,107
2052,126
2053,451
2054,95
2055,71
2056,108
2057,109
2058,452
2059,453
2060,454
2061,72
2062,110
2063,135
2064,145
2065,59
2066,127
2067,146
2068,105
2069,60
2070,111
2071,455
2072,106
2073,147
2074,147
2075,456
2076,49
2077,107
2078,81
2079,457
2080,154
2081,148
2082,73
2083,148
2084,155
2085,112
2086,458
2087,136
2088,156
2089,459
2090,113
2091,460
2092,114
2093,461
2094,462
2095,82
2096,96
2097,61
2098,83
2099,463
2100,464
2101,465
2102,466
2103,32
2104,33
2105,148
2106,149
2107,97
2108,137
2109,467
2110,50
2111,81
2112,115
2113,149
2114,62
2115,74
2116,116
2117,157
2118,468
2119,149
2120,34
2121,469
2122,84
2123,138
2124,150
2125,63
2126,98
2127,64
2128,139
2129,108
2130,150
2131,51
2132,151
2133,85
2134,152
2135,153
2136,158
2137,117
2138,470
2139,140
2140,86
2141,118
2142,35
2143,471
2144,472
2145,119
2146,109
2147,154
2148,128
2149,473
2150,52
2151,159
2152,474
2153,475
2154,110
2155,151
2156,111
2157,120
2158,99
2159,155
2160,156
2161,141
2162,157
2163,158
2164,152
2165,129
2166,476
2167,112
2168,113
2169,150
2170,160
2171,161
2172,142
2173,121
2174,122
2175,143
2176,100
2177,477
2178,478
2179,479
2180,144
2181,153
2182,87
2183,82
2184,130
2185,154
2186,36
2187,480
2188,123
2189,481
2190,83
2191,151
2192,37
2193,482
2194,159
2195,124
2196,155
2197,483
2198,88
2199,160
2200,125
2201,53
2202,65
2203,89
2204,145
2205,162
2206,126
2207,161
2208,114
2209,127
2210,163
2211,484
2212,164
2213,54
2214,38
2215,165
2216,90
2217,146
2218,34
2219,147
2220,485
2221,486
2222,166
2223,487
2224,488
2225,55
2226,131
2227,152
2228,489
2229,115
2230,91
2231,148
2232,116
2233,149
2234,490
2235,75
2236,132
2237,117
2238,118
2239,150
2240,35
2241,153
2242,156
2243,491
2244,167
2245,151
2246,157
2247,162
2248,158
2249,168
2250,76
2251,133
2252,159
2253,119
2254,134
2255,169
2256,152
2257,66
2258,492
2259,67
2260,154
2261,128
2262,493
2263,155
2264,120
2265,170
2266,153
2267,121
2268,171
2269,135
2270,172
2271,494
2272,136
2273,137
2274,173
2275,129
2276,68
2277,163
2278,160
2279,138
2280,122
2281,101
2282,154
2283,84
2284,156
2285,123
2286,495
2287,139
2288,77
2289,85
2290,140
2291,174
2292,164
2293,161
2294,496
2295,157
2296,158
2297,102
2298,497
2299,124
2300,56
2301,141
2302,155
2303,78
2304,498
2305,39
2306,162
2307,499
2308,165
2309,40
2310,130
2311,131
2312,69
2313,103
2314,57
2315,156
2316,166
2317,175
2318,104
2319,70
2320,79
2321,676
2322,80
2323,177
2324,178
2325,125
2326,105
2327,71
2328,86
2329,142
2330,679
2331,163
2332,157
2333,167
2334,132
2335,133
2336,159
2337,143
2338,41
2339,680
2340,134
2341,144
2342,164
2343,135
2344,160
2345,81
2346,681
2347,42
2348,165
2349,182
2350,183
2351,161
2352,168
2353,684
2354,162
2355,185
2356,158
2357,686
2358,136
2359,687
2360,188
2361,145
2362,146
2363,189
2364,31
2365,147
2366,163
2367,690
2368,191
2369,169
2370,692
2371,693
2372,106
2373,159
2374,194
2375,43
2376,170
2377,87
2378,695
2379,92
2380,44
2381,58
2382,696
2383,93
2384,197
2385,88
2386,94
2387,164
2388,107
2389,698
2390,32
2391,165
2392,166
2393,167
2394,166
2395,199
2396,89
2397,160
2398,700
2399,95
2400,701
2401,45
2402,72
2403,73
2404,33
2405,126
2406,167
2407,148
2408,202
2409,203
2410,82
2411,108
2412,74
2413,168
2414,704
2415,169
2416,170
2417,149
2418,705
2419,161
2420,59
2421,171
2422,162
2423,137
2424,150
2425,83
2426,151
2427,706
2428,138
2429,139
2430,171
2431,172
2432,127
2433,707
2434,34
2435,708
2436,152
2437,60
2438,709
2439,46
2440,710
2441,140
2442,211
2443,173
2444,168
2445,169
2446,36
2447,712
2448,90
2449,713
2450,172
2451,214
2452,715
2453,163
2454,716
2455,717
2456,91
2457,170
2458,109
2459,718
2460,37
2461,174
2462,96
2463,173
2464,35
2465,110
2466,219
2467,141
2468,720
2469,97
2470,721
2471,722
2472,723
2473,171
2474,724
2475,725
2476,92
2477,75
2478,726
2479,174
2480,128
2481,172
2482,164
2483,76
2484,38
2485,142
2486,143
2487,111
2488,175
2489,727
2490,728
2491,153
2492,729
2493,36
2494,37
2495,165
2496,175
2497,730
2498,38
2499,731
2500,112
2501,232
2502,733
2503,734
2504,154
2505,176
2506,173
2507,144
2508,155
2509,156
2510,77
2511,129
2512,113
2513,735
2514,78
2515,130
2516,236
2517,39
2518,737
2519,93
2520,238
2521,739
2522,240
2523,157
2524,176
2525,177
2526,166
2527,145
2528,167
2529,741
2530,84
2531,177
2532,742
2533,243
2534,61
2535,744
2536,174
2537,245
2538,746
2539,85
2540,747
2541,178
2542,98
2543,168
2544,178
2545,79
2546,248
2547,249
2548,158
2549,159
2550,750
2551,160
2552,751
2553,752
2554,161
2555,131
2556,753
2557,62
2558,40
2559,179
2560,63
2561,180
2562,169
2563,754
2564,175
2565,114
2566,255
2567,181
2568,80
2569,41
2570,756
2571,182
2572,94
2573,176
2574,146
2575,86
2576,147
2577,162
2578,115
2579,170
2580,81
2581,183
2582,257
2583,258
2584,99
2585,171
2586,759
2587,148
2588,100
2589,760
2590,116
2591,761
2592,163
2593,172
2594,179
2595,117
2596,180
2597,173
2598,762
2599,164
2600,184
2601,763
2602,764
2603,42
2604,174
2605,87
2606,175
2607,185
2608,765
2609,177
2610,132
2611,101
2612,266
2613,186
2614,178
2615,149
2616,267
2617,181
2618,182
2619,187
2620,95
2621,768
2622,165
2623,179
2624,769
2625,180
2626,270
2627,166
2628,133
2629,176
2630,150
2631,271
2632,64
2633,151
2634,47
2635,772
2636,118
2637,773
2638,39
2639,274
2640,183
2641,177
2642,82
2643,102
2644,103
2645,275
2646,65
2647,66
2648,184
2649,776
2650,777
2651,778
2652,185
2653,88
2654,188
2655,178
2656,43
2657,779
2658,280
2659,119
2660,48
2661,186
2662,781
2663,282
2664,283
2665,784
2666,134
2667,785
2668,104
2669,786
2670,181
2671,182
2672,135
2673,287
2674,96
2675,187
2676,183
2677,188
2678,788
2679,136
2680,44
2681,189
2682,189
2683,289
2684,184
2685,190
2686,49
2687,190
2688,790
2689,791
2690,792
2691,793
2692,191
2693,794
2694,191
2695,795
2696,192
2697,796
2698,297
2699,120
2700,83
2701,298
2702,799
2703,105
2704,185
2705,179
2706,50
2707,89
2708,192
2709,97
2710,186
2711,800
2712,167
2713,193
2714,187
2715,90
2716,801
2717,194
2718,802
2719,195
2720,196
2721,197
2722,180
2723,303
2724,84
2725,804
2726,168
2727,193
2728,51
2729,181
2730,805
2731,194
2732,198
2733,182
2734,306
2735,121
2736,85
2737,40
2738,807
2739,98
2740,808
2741,67
2742,183
2743,188
2744,809
2745,68
2746,169
2747,810
2748,811
2749,184
2750,152
2751,122
2752,812
2753,189
2754,199
2755,813
2756,195
2757,314
2758,190
2759,196
2760,170
2761,106
2762,815
2763,86
2764,191
2765,99
2766,171
2767,137
2768,153
2769,123
2770,138
2771,200
2772,69
2773,70
2774,201
2775,197
2776,816
2777,817
2778,818
2779,124
2780,125
2781,198
2782,199
2783,100
2784,819
2785,126
2786,71
2787,154
2788,139
2789,320
2790,321
2791,72
2792,822
2793,172
2794,87
2795,202
2796,203
2797,200
2798,823
2799,88
2800,185
2801,192
2802,824
2803,186
2804,52
2805,187
2806,825
2807,155
2808,204
2809,140
2810,188
2811,107
2812,91
2813,173
2814,101
2815,826
2816,827
2817,89
2818,90
2819,102
2820,174
2821,189
2822,141
2823,156
2824,828
2825,127
2826,205
2827,329
2828,91
2829,330
2830,190
2831,831
2832,832
2833,157
2834,201
2835,206
2836,202
2837,833
2838,834
2839,193
2840,128
2841,191
2842,835
2843,192
2844,336
2845,92
2846,194
2847,837
2848,142
2849,73
2850,193
2851,129
2852,195
2853,196
2854,203
2855,197
2856,338
2857,207
2858,130
2859,339
2860,198
2861,131
2862,199
2863,204
2864,840
2865,841
2866,208
2867,205
2868,842
2869,158
2870,132
2871,143
2872,843
2873,93
2874,206
2875,844
2876,108
2877,133
2878,103
2879,345
2880,346
2881,92
2882,94
2883,159
2884,209
2885,200
2886,847
2887,848
2888,349
2889,93
2890,850
2891,201
2892,175
2893,207
2894,851
2895,94
2896,852
2897,45
2898,353
2899,46
2900,210
2901,47
2902,160
2903,104
2904,854
2905,161
2906,194
2907,95
2908,211
2909,195
2910,212
2911,355
2912,213
2913,105
2914,176
2915,144
2916,177
2917,214
2918,196
2919,215
2920,197
2921,856
2922,162
2923,857
2924,202
2925,203
2926,198
2927,163
2928,53
2929,48
2930,216
2931,208
2932,145
2933,146
2934,204
2935,147
2936,858
2937,859
2938,209
2939,217
2940,205
2941,206
2942,134
2943,74
2944,178
2945,218
2946,860
2947,219
2948,164
2949,361
2950,862
2951,863
2952,220
2953,864
2954,865
2955,866
2956,867
2957,109
2958,95
2959,868
2960,207
2961,210
2962,110
2963,369
2964,221
2965,179
2966,870
2967,208
2968,199
2969,165
2970,180
2971,209
2972,871
2973,135
2974,148
2975,872
2976,166
2977,167
2978,200
2979,96
2980,873
2981,874
2982,875
2983,210
2984,106
2985,876
2986,111
2987,168
2988,169
2989,211
2990,201
2991,222
2992,170
2993,181
2994,211
